Example,subExample,Obs,binary,dQrel,dQmin,physics,Number of threads,intersections,Total Steps,Substeps per step,User Time(seg),Real Time(seg),System Time(seg),Average Time per step(seg),Profit User Time vs Dopri,Profit Real Time vs Dopri,Profit System Time vs Dopri,Macro Name,Experiment Folder
PutExample,PutSubExample,PutObs,exampleB4c,0.1,0.01,PutPhysics,1,25,631,1.31062,4.7275,5.249753,0.188,0.008319735340729002,PutProfitUserTime,PutProfitRealTime,PutProfitSystemTime,macro_0_exampleB4_withMagField_singleBeam.in_dQMin_0.01_dQRel_0.1_numberOfThreads_1_stepper_QSS2_trialProposedStepModifier_0.0006_,PutExperimentFolder
PutExample,PutSubExample,PutObs,exampleB4c,0.001,0.0001,PutPhysics,1,14,443,4.24153,4.712,5.2595245,0.1935,0.011872515801354403,PutProfitUserTime,PutProfitRealTime,PutProfitSystemTime,macro_14_exampleB4_withMagField_singleBeam.in_dQMin_0.0001_dQRel_0.001_numberOfThreads_1_stepper_QSS2_trialProposedStepModifier_0.0006_,PutExperimentFolder
PutExample,PutSubExample,PutObs,exampleB4c,0.0001,1e-05,PutPhysics,1,21,661,6.37519,4.7175,5.254735,0.185,0.007949674735249622,PutProfitUserTime,PutProfitRealTime,PutProfitSystemTime,macro_21_exampleB4_withMagField_singleBeam.in_dQMin_0.00001_dQRel_0.0001_numberOfThreads_1_stepper_QSS2_trialProposedStepModifier_0.0006_,PutExperimentFolder
PutExample,PutSubExample,PutObs,exampleB4c,1e-05,1e-06,PutPhysics,1,21,661,10.7489,4.7015,5.2956715,0.1885,0.008011605900151287,PutProfitUserTime,PutProfitRealTime,PutProfitSystemTime,macro_28_exampleB4_withMagField_singleBeam.in_dQMin_0.000001_dQRel_0.00001_numberOfThreads_1_stepper_QSS2_trialProposedStepModifier_0.0006_,PutExperimentFolder
PutExample,PutSubExample,PutObs,exampleB4c,1e-06,1e-07,PutPhysics,1,21,661,23.7973,4.7475000000000005,5.3397195,0.1945,0.00807824432677761,PutProfitUserTime,PutProfitRealTime,PutProfitSystemTime,macro_35_exampleB4_withMagField_singleBeam.in_dQMin_0.0000001_dQRel_0.000001_numberOfThreads_1_stepper_QSS2_trialProposedStepModifier_0.0006_,PutExperimentFolder
PutExample,PutSubExample,PutObs,exampleB4c,0.01,0.001,PutPhysics,1,14,443,2.28894,4.7105,5.295946,0.191,0.01195473137697517,PutProfitUserTime,PutProfitRealTime,PutProfitSystemTime,macro_7_exampleB4_withMagField_singleBeam.in_dQMin_0.001_dQRel_0.01_numberOfThreads_1_stepper_QSS2_trialProposedStepModifier_0.0006_,PutExperimentFolder
