Example,subExample,Obs,binary,dQrel,dQmin,physics,Number of threads,intersections,Total Steps,Substeps per step,User Time(seg),Real Time(seg),System Time(seg),Average Time per step(seg),Profit User Time vs Dopri,Profit Real Time vs Dopri,Profit System Time vs Dopri,Macro Name,Experiment Folder
PutExample,PutSubExample,PutObs,amsEcal,N/A,N/A,PutPhysics,1,2609133,2609133,N/A,155.9485,155.9609,0.0195,5.977499038952787e-05,N/A,N/A,N/A,macro_0_advanceExampleAmsEcal_withMagField.in_dQMin_1_dQRel_1_numberOfThreads_1_stepper_DoPri_trialProposedStepModifier_1_,PutExperimentFolder
