X Y Z LocalTime TrackLength
100.0000000000 100.0000000000 100.0000000000 0.0000000000 0.0000000000
99.9987625063 100.0482022237 76.4610009313 0.0785178910 23.5390620581
100.0053656776 100.0994204155 58.4473401071 0.1386052740 41.5527984652
100.0190463424 100.1352622474 45.5427800562 0.1816504656 54.4574163064
100.1492477881 100.3077320230 -26.4465638240 0.4217822753 126.4471149067
100.1871969546 100.3508868899 -50.9813879402 0.5036219066 150.9820093730
100.1941461752 100.3561403215 -54.8209998909 0.5164295131 154.8216312586
100.2772757033 100.4423520194 -96.9004375929 0.6567920505 196.9012491407
100.3074862534 100.4771342949 -111.4664488538 0.7053793026 211.4673342439
100.3286108903 100.4965279403 -120.7747124010 0.7364284912 220.7756423363
100.4672646759 100.5678970490 -168.0924948144 0.8942645628 268.0936940262
100.6734341560 100.6962607636 -236.0869206357 1.1210711196 336.0885808545
100.9120935720 100.8549460738 -293.9387504203 1.3140465296 393.9411424128
101.2015102581 100.9963563255 -354.6861681215 1.5166810573 454.6894351925
101.2438986335 101.0119488711 -362.9026139155 1.5440885987 462.9060053976
101.3391210147 101.0465984796 -380.7695215281 1.6036871767 480.7732017940
101.4967410617 101.0955411866 -408.7566048607 1.6970437091 508.7607755546
101.5298468923 101.1049453150 -414.0869282929 1.7148241341 514.0912101963
101.5594607120 101.1125088621 -418.7875592145 1.7305040907 518.7919405664
102.0487760097 101.2180622971 -482.9288105695 1.9444628965 582.9351673733
102.1505381716 101.2326558553 -495.0276561174 1.9848217790 595.0344502924
102.6653495032 101.3502250871 -558.5701511242 2.1967841563 658.5791627427
103.3356487802 101.5029301682 -633.1086519486 2.4454285270 733.1208639551
103.3445088849 101.5061072779 -634.1913134929 2.4490400356 734.2035664165
104.0343207183 101.7624572404 -723.9259221316 2.7483726889 823.9412405896
104.0994300838 101.7819760918 -732.9231209007 2.7783849856 832.9386964282
104.1567880190 101.7991463146 -740.8682729951 2.8048879265 840.8840743599
104.2991431964 101.8424533004 -760.1172364219 2.8690975085 860.1336145086
104.3350083642 101.8530497045 -764.9632845178 2.8852626747 864.9798069934
104.7676497401 101.9090251326 -825.7859398053 3.0881506230 925.8040733712
105.2064585934 101.9481648136 -886.6177825092 3.2910692335 986.6375320345
105.3622189448 101.9725226840 -906.6170066860 3.3577815719 1006.6373794444
105.4211564301 101.9858453352 -914.3577131151 3.3836025893 1014.3783219402
105.9344277874 102.1532206948 -990.4876216824 3.6375511447 1090.5101783942
106.2437873152 102.2811023467 -1037.6833129391 3.7949830646 1137.7070684351
106.3927239314 102.3569105936 -1058.8220081812 3.8654964018 1158.8464262795
106.4923811099 102.4039426381 -1072.9777250664 3.9127162458 1173.0025729069
106.6385748242 102.4594218838 -1095.6947658487 3.9884939712 1195.7201541610
106.7160170615 102.4872868821 -1107.8589654396 4.0290703233 1207.8846328034
106.7526277906 102.5013425070 -1113.7694878040 4.0487861480 1213.7952854029
107.0837930533 102.6361999151 -1171.5053955017 4.2413761980 1271.5323188763
107.5885358051 102.7121417778 -1265.8868424508 4.5562035794 1365.9151988202
107.6193500946 102.7112900220 -1270.8742995299 4.5728402719 1370.9027512575
107.6664997181 102.7105758723 -1278.8410845188 4.5994150856 1378.8696760719
107.7537398528 102.7058610131 -1294.6464949466 4.6521370929 1394.6753291309
107.8130426410 102.6975063270 -1306.4760285635 4.6915966960 1406.5050149848
108.0547628935 102.6717102639 -1349.6992102197 4.8357760667 1449.7288906194
108.0950606264 102.6672019192 -1356.7533177563 4.8593064378 1456.7831149101
108.1664041338 102.6637090388 -1369.0578269926 4.9003505758 1469.0878321746
108.6535950598 102.5796645806 -1453.0355697659 5.1804751756 1553.0670733057
109.2794309586 102.3579331897 -1553.3822818365 5.5152032824 1653.4160451895
109.3750193251 102.3408076729 -1566.9334466980 5.5604062874 1666.9675589079
109.8375858200 102.2801248482 -1635.3236110634 5.7885367505 1735.3593429745
109.8618421206 102.2763782610 -1639.1439170637 5.8012801893 1739.1797278705
109.8620172868 102.2763558876 -1639.1709012674 5.8013702009 1739.2067126520
110.2689429758 102.2536529101 -1704.1867365156 6.0182440615 1804.2238511124
110.7536915634 102.2868357672 -1789.6930967608 6.3034673345 1889.7316368767
110.9726765714 102.3180167623 -1832.6674369022 6.4468162766 1932.7065562953
111.0135503313 102.3274897333 -1840.1116126522 6.4716477815 1940.1508505040
111.4171513884 102.4633991345 -1921.7971249802 6.7441251665 2021.8375130465
111.7957419583 102.5853313769 -1988.7907821885 6.9675960051 2088.8323763778
111.8748651344 102.6031376401 -2000.2906224573 7.0059563172 2100.3325031928
111.8879836469 102.6071812457 -2002.2395941188 7.0124575516 2102.2815231998
112.0808270051 102.6610510046 -2030.3703055029 7.1062939295 2130.4129509402
112.4316520625 102.7419867084 -2079.8029197341 7.2711878389 2179.8468892349
112.6694912293 102.7968554077 -2113.7776473943 7.3845183152 2213.8224996477
112.8150899510 102.8220014104 -2135.3162568422 7.4563651106 2235.3616180633
112.9250564954 102.8395869716 -2152.5424859344 7.5138268566 2252.5882085228
113.1355239415 102.8808027102 -2185.1764527911 7.6226844599 2285.2228855391
113.7118840864 102.9992345945 -2272.7898735558 7.9149381120 2372.8383272143
