X Y Z LocalTime TrackLength
0.0000000000 0.0000000000 -2940.0000000000 0.0000000000 0.0000000000
0.0000000000 0.1652279947 -2794.8089601683 0.4986641187 145.1910400031
0.0029973102 0.4926741160 -2690.5621545068 0.8567048064 249.4381273023
0.0040837437 0.5702231473 -2671.5479384838 0.9220103990 268.4524901524
0.0130386866 1.7140376332 -2474.0845099943 1.6002126084 465.9176981420
0.0143287643 1.8309558489 -2458.4757261888 1.6538230828 481.5269057107
0.0149745477 1.8959731796 -2450.0000000000 1.6829341613 490.0028769940
0.0163892585 2.0091765552 -2435.5970322523 1.7324032427 504.4065610312
-0.0763525597 2.1261937365 -2422.2484841075 1.7782653851 517.7561785879
-0.0843187236 2.1555205727 -2420.7495486615 1.7834174619 519.2554243945
-0.1016208755 2.2081879528 -2417.8923657595 1.7932382930 522.1131541714
-0.2200177338 2.4930511124 -2400.1720316969 1.8541485123 539.8365739195
-0.2194550293 2.4946778120 -2400.0000000000 1.8547400689 540.0086140033
0.0571379983 3.6567351727 -2300.0062377137 2.1985893305 640.0086138655
0.1035976705 3.8681879745 -2283.2167457719 2.2563245885 656.7994733949
0.3801937279 5.2219010684 -2183.2252412596 2.6001739381 756.7994732570
0.6597645794 6.7348329750 -2083.2359000746 2.9440233476 856.7994731192
0.9407544808 8.4040517229 -1983.2489248676 3.2878728326 956.7994729814
1.0234037892 8.9169211975 -1954.2769158551 3.3875085631 985.7760209562
1.1068683122 9.4582244823 -1924.6146135466 3.4895192159 1015.4432526282
1.1720654678 9.8936712986 -1901.2913556168 3.5697301629 1038.7705854308
1.4041220041 11.5153930795 -1818.3136701183 3.8551006093 1121.7633837432
1.6856248731 13.6242542900 -1718.3346513662 4.1989503319 1221.7633836054
1.7363477686 14.0287940688 -1700.0000000000 4.2620093810 1240.1025083986
1.9081846236 15.4435065630 -1637.7379271137 4.4761510941 1302.3801932373
2.0060151871 16.1589086842 -1607.4015926722 4.5804915206 1332.7249472318
2.0367766034 16.3974903820 -1597.5209803185 4.6144760188 1342.6084686932
2.2044876376 17.7458099261 -1542.7113814157 4.8029947761 1397.4343211415
2.3401088161 18.8305338661 -1500.0000000000 4.9499048129 1440.1593222521
2.5532792496 20.6245905989 -1431.8771584240 5.1842244943 1508.3051498593
2.8650164267 23.3928310355 -1331.9137863158 5.5280749144 1608.3051497214
3.0976558806 25.5350647478 -1258.1317999897 5.7818785142 1682.1173446748
3.4138959845 28.5699986406 -1158.1759704065 6.1257290668 1782.1173445369
3.4261278041 28.6892928049 -1154.3522705187 6.1388833352 1785.9429207980
3.5221388766 29.6318987444 -1124.4049966188 6.2419079822 1815.9049545188
3.5809709125 30.2212367325 -1105.8815267746 6.3056333107 1834.4378034112
3.8976840415 33.4923747437 -1005.9329611443 6.6494840164 1934.4378032733
3.9240773613 33.7711450565 -997.6210548984 6.6780807240 1942.7544063827
3.9524698021 34.0728125140 -988.6651538716 6.7088932096 1951.7154100168
4.2362593652 37.1286353318 -900.0000000000 7.0139442994 2040.4315171308
4.6469404415 41.7179836370 -773.3332267566 7.4497614675 2167.1774898520
4.6855993275 42.1381421133 -762.1229054688 7.4883354667 2178.3957110997
4.7185093565 42.5016108033 -752.4463601098 7.5216319565 2188.0791081906
4.8952318193 44.4925870119 -700.0000000000 7.7020975463 2240.5627134755
5.1396101183 47.2069752230 -630.4905309539 7.9412854020 2310.1240929615
5.4924903643 51.2422584127 -530.5694101643 8.2851369843 2410.1240928236
5.5524572042 51.9440222043 -513.6277968618 8.3434409930 2427.0802454428
5.6572393871 53.1866652026 -483.8856189552 8.4457988099 2456.8482608971
6.0089179287 57.4640256799 -383.9743706130 8.7896505012 2556.8482607593
6.3656021287 61.9039385968 -284.0701018734 9.1335022627 2656.8482606214
6.4550320917 63.0448139640 -258.9482165941 9.2199731181 2681.9959685567
6.5481479100 64.2388810323 -232.9022740054 9.3096263609 2708.0691857475
6.9048829867 68.9191979541 -133.0087873725 9.6534782522 2808.0691856096
7.0244293459 70.5006724646 -100.0000000000 9.7671091208 2841.1156360344
7.0775020013 71.2158906495 -85.1898966415 9.8180933377 2855.9430096702
7.4163160189 75.8526364835 8.9425508493 10.1421522628 2950.1867337343
7.4598483725 76.4276811186 20.4382948375 10.1817301615 2961.6968808655
7.6884760010 79.6259172993 83.6380892342 10.3993180709 3024.9763530344
7.7475568101 80.4665517257 100.0000000000 10.4556530715 3041.3598346370
7.7580672268 80.6205614034 102.9934480782 10.4659597815 3044.3572566965
8.1093777291 85.8409358850 202.8606181305 10.8098122655 3144.3572565586
8.1293708048 86.1476196086 208.6311517267 10.8296824664 3150.1359544793
8.4748761487 91.5380607710 308.4894425412 11.1735350453 3250.1359543414
8.5764420711 93.1742605993 338.2164268283 11.2759060464 3279.9077187121
8.9183354417 98.7775478326 438.0631826630 11.6197587381 3379.9077185742
8.9507325053 99.3054071731 447.3231535211 11.6516511554 3389.1827399640
9.1862476911 103.1694562085 514.3996994097 11.8826724282 3456.3688408349
9.3425166823 105.7379357733 558.2661949646 12.0337648237 3500.3098467509
9.3713837259 106.2136199369 566.3377104495 12.0615671896 3508.3953879038
9.7278311984 112.1823270882 666.1635288228 12.4054200755 3608.3953877659
9.8476036625 114.2433801179 700.0000000000 12.5219822455 3642.2942276501
10.0579257131 117.9070579844 759.3915432171 12.7265853571 3701.7973033483
10.2875755175 122.1923799035 827.7394496062 12.9620565598 3770.2774743454
10.3410583896 123.1892520350 843.4414212637 13.0161568880 3786.0110244072
10.3655669787 123.6386915459 850.5002210029 13.0404780157 3793.0841349557
10.4198616132 124.6189270440 865.8464364279 13.0933539496 3808.4616004567
10.4547528620 125.2469736235 875.6325662815 13.1270731635 3818.2678757950
10.5410702876 126.8174196492 900.0000000000 13.2110347356 3842.6857107865
10.7001152574 129.8510788486 946.6845263283 13.3718967344 3889.4678411947
10.7531525993 130.8658005441 962.1790199849 13.4252891115 3904.9954910048
10.7972027033 131.7088697175 975.0048939467 13.4694864740 3917.8490325540
11.1416267720 138.3525268313 1074.7880244863 13.8133402586 4017.8490324162
11.3683006789 142.7127317398 1139.0126150510 14.0346810312 4082.2196281417
11.7191593000 149.6136030276 1238.7780910240 14.3785349443 4182.2196280038
11.8019645731 151.2620297814 1262.2651795094 14.4594943457 4205.7643288373
12.1029704914 157.3262034011 1347.6255622223 14.7537368773 4291.3362558267
12.4616512548 164.5676747939 1447.3666548974 15.0975910264 4391.3362556888
12.6497888901 168.4552664070 1500.0000000000 15.2790615491 4444.1116814556
12.6586500199 168.6400206094 1502.4853115495 15.2876310208 4446.6038629243
12.7799079870 171.1403679452 1535.9856492002 15.4031422137 4480.1969302845
12.8534479171 172.4143587588 1552.9743103195 15.4617224401 4497.2332791188
13.0118223676 175.2097633614 1590.0614640161 15.5896083319 4534.4251441148
13.0409378067 175.7143174061 1596.7457594578 15.6126580989 4541.1284916713
13.1052021515 176.8257072699 1611.4376570699 15.6633212395 4555.8623755099
13.1393253932 177.4053696681 1619.0858662059 15.6896955290 4563.5325602815
13.2666750599 179.5622043872 1647.4480145553 15.7875010030 4591.9763969059
13.3226282161 180.5121619690 1659.8441349611 15.8302507470 4604.4088952596
13.3999854472 181.8664984129 1677.4688979416 15.8910329374 4622.0855959136
13.4955499285 183.6067310211 1700.0000000000 15.9687375959 4644.6836922330
13.9015257967 191.3938331485 1799.6994945120 16.3125925328 4744.6836920951
14.3103307756 199.3448337328 1899.3859577774 16.6564475488 4844.6836919572
14.4951782859 202.9905393613 1944.4776666318 16.8120004241 4889.9216060675
14.7743094133 208.4957793982 2011.8470998994 17.0444177360 4957.5132215437
14.9853917521 212.6401526263 2061.9901618840 17.2174210569 5007.8260452731
15.1057877687 215.0396675578 2090.7940325091 17.3168068093 5036.7293881678
15.4099466991 221.1827673072 2163.8325970392 17.5688306348 5110.0228935032
15.5792093652 224.6355298969 2204.4367367663 17.7089515076 5150.7728037918
15.7826519095 228.8137599251 2253.1410010591 17.8770348962 5199.6547597662
16.0104062337 233.4984947751 2307.1871136446 18.0635671160 5253.9019879555
16.4048474979 241.6578137154 2400.0000000000 18.3839313714 5347.0701481805
17.4277974810 263.4280457060 2640.1839014503 19.2131990957 5588.2372930427
18.6466536986 290.2899622855 2923.3028406956 20.1910900153 5872.6267824532
