X Y Z LocalTime TrackLength
0.0000000000 0.0000000000 -2940.0000000000 0.0000000000 0.0000000000
0.0000000000 0.1651903700 -2794.8089601683 0.4986641187 145.1910400031
0.0029973102 0.4909138507 -2690.5621545068 0.8567048064 249.4381273023
0.0040837437 0.5656290837 -2671.5479384838 0.9220103990 268.4524901524
0.0130386859 1.7036965430 -2474.0845099940 1.6002126084 465.9176981420
0.0143287635 1.8187050724 -2458.4757261884 1.6538230828 481.5269057107
0.0149745469 1.8831593193 -2450.0000000000 1.6829341613 490.0028769936
0.0163892575 1.9947366600 -2435.5970322521 1.7324032427 504.4065610308
-0.0763525605 2.1103500798 -2422.2484841071 1.7782653851 517.7561785875
-0.0843187254 2.1396592483 -2420.7495486611 1.7834174619 519.2554243941
-0.1016208791 2.1922620609 -2417.8923657590 1.7932382930 522.1131541710
-0.2200177457 2.4746353711 -2400.1720316960 1.8541485123 539.8365739192
-0.2194550412 2.4762350706 -2400.0000000000 1.8547400689 540.0086140020
0.0571380113 3.6016770078 -2300.0062377120 2.1985893305 640.0086138642
0.1035976606 3.8108756916 -2283.2167457631 2.2563245885 656.7994733988
0.3801935712 5.1138529099 -2183.2252412385 2.6001739381 756.7994732609
0.6597640516 6.5625702275 -2083.2359000224 2.9440233476 856.7994731231
0.9407532948 8.1528008328 -1983.2489247541 3.2878728327 956.7994729853
1.0234023097 8.6589562986 -1954.2769157107 3.3875085631 985.7760209601
1.1068665230 9.1932217244 -1924.6146133685 3.4895192159 1015.4432526322
1.1720634277 9.6243169868 -1901.2913554107 3.5697301629 1038.7705854348
1.4041190550 11.1909710938 -1818.3136698082 3.8551006093 1121.7633837471
1.6856205817 13.2198842163 -1718.3346508848 4.1989503319 1221.7633836093
1.7363431636 13.6217336162 -1700.0000000000 4.2620093792 1240.1025078758
1.9081789513 15.0054356282 -1637.7379267843 4.4761510929 1302.3801928867
2.0060089525 15.7134736948 -1607.4015922539 4.5804915194 1332.7249468812
2.0367701818 15.9512734974 -1597.5209798698 4.6144760176 1342.6084683426
2.2044801764 17.2755589797 -1542.7113807968 4.8029947749 1397.4343207910
2.3401004922 18.3456860419 -1500.0000000000 4.9499048091 1440.1593211345
2.5532695099 20.1026139878 -1431.8771558259 5.1842244985 1508.3051510872
2.8650044129 22.7909086931 -1331.9137832869 5.5280749186 1608.3051509493
3.0976418948 24.8895821573 -1258.1317965476 5.7818785185 1682.1173459027
3.4138791091 27.8445701760 -1158.1759663210 6.1257290711 1782.1173457648
3.4261108027 27.9637467063 -1154.3522664025 6.1388833395 1785.9429220259
3.5221208881 28.8991706347 -1124.4049922614 6.2419079864 1815.9049557468
3.5809523069 29.4857591681 -1105.8815222639 6.3056333149 1834.4378046391
3.8976620926 32.6769520680 -1005.9329557948 6.6494840206 1934.4378045013
3.9240551009 32.9551674724 -997.6210494638 6.6780807282 1942.7544076106
3.9524472057 33.2561908536 -988.6651483448 6.7088932139 1951.7154112447
