X Y Z LocalTime TrackLength
0.0000000000 0.0000000000 -2940.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0283559008 -2879.8522099434 0.2065798909 60.1477989940
0.0021117577 0.2363511771 -2766.5257398375 0.5958047102 173.4744749958
0.0064207377 1.2177361379 -2545.8044854356 1.3538884602 394.1980217048
0.0069911619 1.4671231971 -2507.2440904875 1.4863285183 432.7592236934
0.0080971157 1.8663050783 -2451.6370850306 1.6773180423 488.3676637138
0.0081087037 1.8795770680 -2450.0000000000 1.6829408655 490.0048026074
0.0081828630 1.9605152886 -2439.5231527013 1.7189251171 500.4821128478
-0.0043918329 1.9880379200 -2435.7416090738 1.7319164133 504.2637957721
-0.0502303813 2.1148266209 -2415.8198410096 1.8003634994 524.1865704252
-0.0812050111 2.1392619410 -2411.5491096629 1.8150427959 528.4575079219
-0.0962794678 2.1486256239 -2410.0868472187 1.8200701976 529.9198806240
-0.1377617418 2.1768594975 -2406.0327389692 1.8340095911 533.9743211061
-0.2037989013 2.1970202556 -2400.0000000000 1.8547539346 540.0075049910
-0.3606268080 2.2329819533 -2383.9849144690 1.9098296755 556.0233987980
-0.6289561883 2.3038696183 -2356.5170828963 2.0042913763 583.4926326689
-1.3675270094 2.5611168355 -2281.3360304364 2.2628393688 658.6777575376
-1.4069882266 2.5771719240 -2277.3431159192 2.2765710610 662.6708993213
-2.2967691093 3.0073771307 -2187.2398075100 2.5864387150 752.7796358213
-2.3102788869 3.0149325889 -2185.8698196684 2.5911501572 754.1497111057
-3.2974629636 3.6520762736 -2085.8767332366 2.9350323272 854.1497109674
-4.2857160615 4.4483108206 -1985.8847976367 3.2789145600 954.1497108291
-5.2848824878 5.4056198171 -1885.8943828733 3.6227968681 1054.1497106908
-6.2816692975 6.5264943998 -1785.9056441332 3.9666792791 1154.1497105525
-6.5950230532 6.9094072684 -1754.4440657805 4.0748835256 1185.6151796679
-7.1375013115 7.6081385434 -1700.0000000000 4.2621318849 1240.0664330696
-7.4008062700 7.9641875900 -1673.5810953345 4.3529946638 1266.4890492046
-8.7022588030 9.8487443699 -1546.5647381606 4.7898529499 1393.5260796602
-9.1727406924 10.5721388053 -1500.0000000000 4.9500086430 1440.0988146654
-10.2103987965 12.2407532259 -1400.0193178156 5.2938917069 1540.0988145271
-11.2477519411 14.0748524393 -1300.0415312978 5.6377748390 1640.0988143888
-11.3898006323 14.3372926364 -1286.3717668137 5.6847940631 1653.7718358026
-11.5212935926 14.5832911267 -1273.7155135090 5.7283273720 1666.4311625614
-11.8333956581 15.1783759456 -1243.6314132663 5.8318073811 1696.5227666884
-12.0570342544 15.6130513313 -1222.1136814334 5.9058223720 1718.0460504725
-13.0990891386 17.7326402237 -1122.1415889129 6.2497059092 1818.0460503342
-14.0313368774 19.7754631151 -1032.3215856735 6.5586787031 1907.8941254266
-15.0704777365 22.2116374817 -932.3566820649 6.9025623788 2007.8941252883
-15.2504166778 22.6506461290 -915.0265714762 6.9621801418 2025.2307293836
-15.4062269099 23.0352573035 -900.0000000000 7.0138737828 2040.2630297400
-15.6537847396 23.6539423814 -876.1205987994 7.0960231403 2064.1517273019
-16.0991703596 24.8016723612 -832.5835426035 7.2457999289 2107.7061878568
-16.3383478195 25.4261502652 -809.2874231028 7.3259445693 2131.0119033483
-16.8353049138 26.7527139880 -760.5840731353 7.4934984862 2179.7358524579
-16.8576754520 26.8135463780 -758.3678706082 7.5011229153 2181.9530025794
-17.2139095760 27.7922399644 -723.1555933234 7.6222653723 2217.1806801963
-17.2297436237 27.8368222862 -721.5556795544 7.6277696315 2218.7812933191
-17.4434525560 28.4412280008 -700.0000000000 7.7019290327 2240.3465039166
-17.8467924626 29.5999023960 -659.4481942357 7.8414442101 2280.9168652536
-18.7419394715 32.2724075093 -569.2170352542 8.1518865580 2371.1920393303
-19.2943577036 33.9850803606 -513.5386748204 8.3434558609 2426.8994754876
-19.7491621796 35.4359372328 -467.5789121436 8.5015909076 2472.8843829579
-20.3191947429 37.3088079394 -409.7667539295 8.7005120370 2530.7296806182
-20.3310268642 37.3479912153 -408.5768526286 8.7046063584 2531.9202856888
-20.6102439813 38.2788877121 -380.5206523471 8.8011455130 2559.9933139951
-21.6039422658 41.6945869488 -280.5839554819 9.1450313414 2659.9933138568
-21.9648051454 42.9682321161 -244.4702754405 9.2693046003 2696.1312484583
