X Y Z LocalTime TrackLength
0.0000000000 0.0000000000 -2940.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0033514736 -2919.3216494193 0.0710205786 20.6783509453
-0.0029615362 0.2129620239 -2773.0184701731 0.5735050646 166.9817126158
-0.0257034117 1.5955354590 -2484.2475980573 1.5653121862 455.7561426613
-0.0312813554 1.8518683287 -2450.0000000000 1.6829402697 490.0047008651
-0.0315142035 1.8627109284 -2448.6037571813 1.6877358681 491.4009880630
-0.0826702587 2.0292465251 -2418.1625381604 1.7922969467 521.8439781960
-0.0765506820 2.0379112907 -2416.8367962457 1.7968531111 523.1697663445
-0.0576803719 2.0756730282 -2410.3605452594 1.8191109044 529.6462116342
-0.0680756812 2.1301450424 -2403.1264787234 1.8439771627 536.8805625143
-0.0891541526 2.1488823685 -2400.0000000000 1.8547259504 540.0071810464
-0.7303539033 2.5783184077 -2321.3011206072 2.1253125474 618.7098493101
-0.8100860715 2.6387562822 -2311.5206592192 2.1589403886 628.4908224295
-0.9077922869 2.7151041844 -2299.5449812384 2.2001160334 640.4671423693
-1.5163072462 3.2417663498 -2224.9432373137 2.4566183653 715.0732314230
-2.3310219953 4.0948693841 -2124.9502061097 2.8004274891 815.0732312857
-2.3328002193 4.0969196756 -2124.7307958206 2.8011818995 815.2926583596
-3.1429205616 5.1104500933 -2024.7392246989 3.1449911089 915.2926582223
-3.9489342141 6.2828530884 -1924.7493569750 3.4888003981 1015.2926580850
-4.1867211114 6.6599539826 -1895.2362640892 3.5902807477 1044.8091181330
-4.9892266070 8.0330255348 -1795.2489224220 3.9340901251 1144.8091179957
-5.7570389690 9.4981417961 -1700.0000000000 4.2616143426 1240.0724114810
-6.1784124398 10.3664494456 -1647.6205886224 4.4417303297 1292.4607163346
-7.3555899652 13.0489826560 -1500.0000000000 4.9493641953 1440.1104096437
-8.1588850435 15.0674934215 -1400.0236119606 5.2931741325 1540.1104095064
-8.4714734650 15.8944803831 -1361.1363228118 5.4269070794 1579.0077477917
-8.4718390256 15.8954630349 -1361.0907201016 5.4270639075 1579.0533625526
-9.1564247226 17.7975086226 -1275.5351967509 5.7212945372 1664.6327710516
-9.9580474386 20.1737822537 -1175.5666589067 6.0651046829 1764.6327709143
-10.7586603670 22.7086973433 -1075.6020098628 6.4089149084 1864.6327707771
-10.7968254552 22.8329867745 -1070.8511703357 6.4252548999 1869.3853890723
-11.3842077823 24.7878731251 -997.8865584149 6.6762129405 1942.3785517646
-12.1714272100 27.5430712190 -900.0000000000 7.0129014327 2040.3070517855
-12.3001191834 28.0109043746 -883.9165927108 7.0682230472 2056.3977765290
-12.6945612694 29.4795510518 -834.1576492106 7.2393794557 2106.1799536670
-12.8170753301 29.9520636096 -818.3763072413 7.2936633565 2121.9688432800
-13.4305125651 32.3253130613 -740.9602816147 7.5599614784 2199.4236731045
-13.5046998585 32.6267491626 -731.4694914242 7.5926093128 2208.9195388595
-13.7504369643 33.6368156489 -700.0000000000 7.7008639274 2240.4061955198
-14.2014673188 35.5668780088 -641.3290165807 7.9026963939 2299.1106512241
-14.3754774310 36.3285467520 -618.6120296539 7.9808461232 2321.8410696020
-15.1416467890 39.7797528323 -518.6745492228 8.3246573832 2421.8410694647
-15.9151718380 43.3948475659 -418.7429196811 8.6684687261 2521.8410693274
-16.2579319555 45.0539340812 -374.3329824612 8.8212662051 2566.2833089252
-17.0348630248 48.9021753761 -274.4100859318 9.1650776200 2666.2833087879
-17.8116114962 52.9133096673 -174.4935943137 9.5088891206 2766.2833086507
-18.0587137490 54.2276744786 -142.5768262647 9.6187189554 2798.2280847432
-18.2506602387 55.2576813831 -117.8300652112 9.7038774124 2822.9970158565
-18.3894029117 56.0051415015 -100.0000000000 9.7652349556 2840.8432808368
-18.5512220644 56.8870069198 -79.1318011281 9.8370484532 2861.7307317209
-18.5618279678 56.9440617531 -77.7850200514 9.8416831413 2863.0787625101
-18.7662355715 58.0549642685 -51.6746732967 9.9315375441 2889.2135307873
-18.8446858850 58.4830205145 -41.6484216314 9.9660414388 2899.2492225763
-18.8966575996 58.7681463144 -34.9796751582 9.9889910227 2905.9242639589
