X Y Z LocalTime TrackLength
0.0000000000 0.0000000000 -2940.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0137343133 -2898.1397852836 0.1437705013 41.8602177321
-0.0117797659 0.6218527477 -2656.0868934896 0.9751135333 283.9140194339
-0.0346908778 1.7199752049 -2469.3353946686 1.6165305799 470.6688151707
-0.0372302168 1.8657012599 -2450.0000000000 1.6829407012 490.0047592248
-0.0378286648 1.9048461874 -2444.9490261478 1.7002890071 495.0559178230
-0.0249053168 1.9466206415 -2441.7764903375 1.7111873500 498.2287675618
-0.0167797752 1.9789178029 -2439.1000667445 1.7203821631 500.9054072127
-0.0158973472 1.9841395911 -2438.4843856836 1.7224974657 501.5211114611
-0.0091776729 2.0470851874 -2432.1097392759 1.7444004135 507.8961264943
0.0174555535 2.1759772868 -2421.8579260095 1.7796310478 518.1489311058
0.0238617826 2.1970388630 -2420.3231732736 1.7849064812 519.6838445472
0.0647146274 2.5004455675 -2400.0000000000 1.8547675022 540.0099050406
2.0231282534 3.9516102248 -2300.0297215903 2.1986084775 640.0099049029
3.2274583985 4.9217507479 -2238.5783118376 2.4099705584 701.4807732198
3.9195579576 5.5066884169 -2203.2207750438 2.5315842320 736.8499207342
5.3731313225 6.7952160350 -2129.1098166473 2.7864957467 810.9863354206
7.3343893665 8.6699517774 -2029.1466401229 3.1303369812 910.9863352829
9.2968571354 10.7026990232 -1929.1865756625 3.4741782990 1010.9863351452
9.6903642802 11.1291138615 -1909.1612897107 3.5430624186 1031.0200257304
11.6553187197 13.3529367835 -1809.2053424455 3.8869038424 1131.0200255927
12.3492672825 14.1736094130 -1774.0102322842 4.0079756494 1166.2315419010
13.3336591754 15.3685271726 -1724.0949557111 4.1796876452 1216.1708232872
13.8081243475 15.9600190239 -1700.0000000000 4.2625771393 1240.2777077373
14.6048404129 16.9758509887 -1659.5255016950 4.4018160843 1280.7727910822
15.3876152377 17.9982184433 -1619.8366566178 4.5383547152 1320.4825188560
15.4322746474 18.0567336693 -1617.5972571124 4.5460588665 1322.7231278449
15.8076393774 18.5520350195 -1598.7625394020 4.6108557592 1341.5680958485
16.8616078742 19.9755138976 -1545.7988610494 4.7930690719 1394.5613842233
17.7785215065 21.2397382881 -1500.0000000000 4.9506364988 1440.3868663374
18.2927937134 21.9765818645 -1473.9363065308 5.0403077953 1466.4660446543
19.4181837588 23.6270229915 -1416.8363718393 5.2367617719 1523.6009122734
21.3864268666 26.6290475123 -1317.0662551906 5.5800359391 1623.4355978230
22.3677813071 28.1854201282 -1267.3536471733 5.7510861638 1673.1822447477
24.3388972687 31.4407985053 -1167.4260982130 6.0949289184 1773.1822446100
25.7329334812 33.8421596589 -1096.7017214691 6.3382969819 1843.9611114340
27.1881183459 36.4361094964 -1023.1792171455 6.5913056782 1917.5437548417
29.1702982422 40.0995531298 -923.2660149582 6.9351486674 2017.5437547040
29.6312347016 40.9762752031 -900.0000000000 7.0152197138 2040.8308447426
