X Y Z LocalTime TrackLength
0.0000000000 0.0000000000 -2940.0000000000 0.0000000000 0.0000000000
-0.0003526366 0.0015718729 -2925.6598433744 0.0492518108 14.3401567440
-0.0062206887 0.1798208040 -2787.1866671034 0.5248437015 152.8134752058
-0.0040099064 0.4102250982 -2709.8591749007 0.7904292225 230.1413154730
-0.0027765783 0.7353206471 -2631.6376022993 1.0590867061 308.3635685894
0.0052941860 1.3722081309 -2519.2389475197 1.4451307368 420.7640426895
0.0131079761 1.8532147683 -2450.6558266417 1.6806881498 489.3488540953
0.0131502422 1.8583769200 -2450.0000000000 1.6829406871 490.0047010669
0.0136245088 1.9143001323 -2442.6409707284 1.7082163496 497.3640150834
-0.0121351832 1.9180421212 -2436.9087987705 1.7279072093 503.0962893784
-0.0856692396 1.8848109307 -2421.5272229160 1.7807538201 518.4784048017
