X Y Z LocalTime TrackLength
0.0000000000 0.0000000000 -2940.0000000000 0.0000000000 0.0000000000
0.0000000000 0.4351898063 -2704.3667269006 0.8092932306 235.6338094174
0.0396924796 1.7436959276 -2469.6872579984 1.6153221550 470.3170624044
0.0410563168 1.8929272033 -2450.0000000000 1.6829408155 490.0048861158
0.0422252947 2.0341156099 -2432.0389894294 1.7446305738 507.9668934213
0.1690768955 2.0343260289 -2425.0920009432 1.7685018628 514.9151048311
0.8993005462 2.4053124447 -2400.0000000000 1.8547650354 540.0213473958
1.6587714506 2.3172397301 -2378.5152072552 1.9286677489 561.5197398187
5.1905380463 2.0057124094 -2278.5780899118 2.2724270478 661.5197396822
5.5049387728 1.9856747887 -2269.6783901580 2.3030397618 670.4250136903
7.1291318193 1.9027186037 -2223.7174361520 2.4611337367 716.4147329070
8.1503207776 1.8682054778 -2194.8168878673 2.5605441670 745.3333380646
10.8561423410 1.8424176414 -2118.2358178455 2.8239631437 821.9622043955
11.2023222868 1.8449826795 -2108.4350093800 2.8576753754 831.7691250745
14.7313960064 1.9492358376 -2008.4973657348 3.2014349914 931.7691249380
18.2689069562 2.2130070722 -1908.5603141052 3.5451946951 1031.7691248015
20.1652515063 2.4162545980 -1855.0724673445 3.7291812690 1085.2909648164
22.5663854642 2.7377456061 -1787.4105704699 3.9619247587 1152.9962196884
25.0042031406 3.1372294082 -1718.7358156126 4.1981537312 1221.7153943945
25.6700960224 3.2590994580 -1700.0000000000 4.2626019894 1240.4634357586
25.7892823549 3.2815225366 -1696.6477617432 4.2741331813 1243.8178670847
26.5233675548 3.4244270791 -1675.9763880375 4.3452395808 1264.5027649953
27.5135432309 3.6274891238 -1648.1255117088 4.4410428051 1292.3719777110
27.6198503033 3.6503036933 -1645.1367889611 4.4513236393 1295.3626775239
28.5280058054 3.8513934708 -1619.6014671900 4.5391621208 1320.9149349256
28.7173201539 3.8949397836 -1614.2878347573 4.5574404792 1326.2321170650
28.8535962205 3.9266681972 -1610.4631849437 4.5705969010 1330.0593254574
29.4779388113 4.0751119101 -1592.9976609587 4.6306769507 1347.5366356514
29.4992900920 4.0802187112 -1592.3997881947 4.6327335853 1348.1349113391
32.7995158809 4.9370705548 -1500.0000000000 4.9505836314 1440.5975985746
36.3726215838 6.0112213118 -1400.0696394330 5.2943441788 1540.5975984380
39.9479996331 7.2444157071 -1300.1411962816 5.6381048053 1640.5975983015
40.0323283820 7.2753523220 -1297.7818195824 5.6462212913 1642.9586842427
40.9704833057 7.6254689674 -1271.5475038092 5.7364702428 1669.2121040324
43.3929644649 8.5796991459 -1203.7832137779 5.9695891791 1737.0263976912
46.9604860890 10.1201433204 -1103.8587539675 6.3133500080 1837.0263975546
50.5340965279 11.8210151931 -1003.9371137162 6.6571108914 1937.0263974180
53.7539691099 13.4949732886 -913.8553068926 6.9670281901 2027.1812810399
53.9149208414 13.5818839117 -909.3533196127 6.9825170374 2031.6869828047
54.2493931725 13.7635290996 -900.0000000000 7.0146967186 2041.0480433615
54.2774325415 13.7787828832 -899.2168000274 7.0173912903 2041.8318935266
54.5305838588 13.9169541813 -892.1478877500 7.0417116755 2048.9066866592
55.9564275850 14.7124696977 -852.2083074427 7.1791231039 2088.8796279619
55.9606324686 14.7148280533 -852.0906847040 7.1795277847 2088.9973494618
56.2126893605 14.8562522158 -845.0456310234 7.2037663286 2096.0483291822
58.4293627282 16.1314422428 -783.0326246647 7.4171242880 2158.1140455558
