X Y Z LocalTime TrackLength
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-3.6254806122 23.2176418124 -0.5178215271 0.0784032556 23.5047047161
-3.6256350421 23.2186298162 -0.5178435630 0.0784065921 23.5057049588
-3.7597693948 24.0762031495 -0.5369708469 0.0813026314 24.3739157068
-3.7783124563 24.1947618088 -0.5396152062 0.0817030055 24.4939448427
-3.7821742572 24.2194617382 -0.5401660987 0.0817864168 24.5189509120
-4.3547815591 27.8819704751 -0.6218559621 0.0941546399 28.2268509385
-4.4753165458 28.6475403275 -0.6389343700 0.0967403917 29.0020398032
-4.4756276137 28.6495159900 -0.6389784427 0.0967470646 29.0040402905
-4.4760942155 28.6524794839 -0.6390445517 0.0967570739 29.0070410216
-4.5263309375 28.9735733599 -0.6462063553 0.0978414204 29.3321199306
-4.5935663732 29.4006131104 -0.6557349855 0.0992837695 29.7645253128
-4.8378426221 30.9625439412 -0.6905810787 0.1045584221 31.3458263773
-4.8458447355 31.0133646595 -0.6917150589 0.1047300721 31.3972857406
-5.0686765353 32.4380028161 -0.7234984077 0.1095411003 32.8395957175
-5.0895979648 32.5717241060 -0.7264817201 0.1099926824 32.9749766237
-5.0928378628 32.5922993181 -0.7269408081 0.1100621765 32.9958104232
-5.1105415843 32.7054482260 -0.7294650749 0.1104442853 33.1103637690
-5.1121614929 32.7157358269 -0.7296946220 0.1104790323 33.1207806574
-5.1443475139 32.9214607870 -0.7342842503 0.1111737733 33.3290587501
-5.1765334605 33.1271857377 -0.7388736158 0.1118685141 33.5373368161
-5.1781532875 33.1374733282 -0.7391031499 0.1119032610 33.5477536812
-5.1797731151 33.1477609187 -0.7393326840 0.1119380079 33.5581705466
-5.2143731782 33.3689152624 -0.7442662645 0.1126848545 33.7820695156
-5.2145351505 33.3699440202 -0.7442892089 0.1126883292 33.7831111990
-5.6549055021 36.1848756171 -0.8070611601 0.1221944414 36.6329719431
-5.6773243707 36.3281459798 -0.8102550910 0.1226782727 36.7780209131
-5.7474689194 36.7737014192 -0.8201891034 0.1241831557 37.2291734976
-6.0977389350 39.0123285114 -0.8700936855 0.1317430979 39.4955871424
-6.4866128185 41.4960703458 -0.9254633437 0.1401309332 42.0101968959
-6.4867683175 41.4970581824 -0.9254853751 0.1401342696 42.0111971392
-6.5643623103 41.9899886575 -0.9364790031 0.1417991595 42.5103185748
-6.6347336767 42.4395138290 -0.9465032464 0.1433172445 42.9654289949
-7.1477394182 45.7169068125 -1.0196010165 0.1543852525 46.2835343195
-7.5918669642 48.5535760947 -1.0828688687 0.1639649582 49.1554578414
-7.6863478705 49.1536465293 -1.0962544629 0.1659917284 49.7630682676
-7.6880113076 49.1642111582 -1.0964901251 0.1660274110 49.7737656490
-7.7181164842 49.3564519625 -1.1007778261 0.1666766302 49.9683966664
-7.7594725237 49.6205195821 -1.1066652320 0.1675684180 50.2357479171
-7.7631118524 49.6437575321 -1.1071833152 0.1676468953 50.2592748260
-7.7647753507 49.6543221737 -1.1074189314 0.1676825780 50.2699722285
-7.8081926741 49.9300593254 -1.1135685123 0.1686138964 50.5491744418
-8.0729199125 51.6201022569 -1.1512556679 0.1743213973 52.2602401751
-8.0840635879 51.6908849873 -1.1528344664 0.1745604692 52.3319121366
-8.0848893806 51.6961302674 -1.1529514616 0.1745781854 52.3372233127
-8.0931620311 51.7489440932 -1.1541293222 0.1747565447 52.3906940925
-8.1262532208 51.9601995192 -1.1588407951 0.1754699827 52.6045774248
