X Y Z LocalTime TrackLength
-98.8200000000 -1.4290578851 -0.3202969244 0.0000000000 0.0000000000
-82.3500000000 -1.4290578851 -0.3202969244 0.0551905847 16.4700000000
-81.8500000000 -1.4290578851 -0.3202969244 0.0568660730 16.9700039256
-81.3657815040 -1.4299092071 -0.3208231094 0.0584886883 17.4542271411
-80.6022137661 -1.4280715331 -0.3215320681 0.0610474187 18.2177975198
-80.1200000000 -1.4270527028 -0.3221306368 0.0626633274 18.7000163934
-79.7564396341 -1.4271477513 -0.3250223052 0.0638816664 19.0635903537
-78.7531725661 -1.4278960196 -0.3328541850 0.0672437625 20.0668884485
-78.3900000000 -1.4283343301 -0.3358221383 0.0684608131 20.4300754874
-77.9087846610 -1.4271496521 -0.3398904706 0.0700734588 20.9113131392
-77.1398519131 -1.4258835400 -0.3520405963 0.0726505540 21.6803430395
-76.6600000000 -1.4249044556 -0.3598233114 0.0742588018 22.1602627080
-76.2949998906 -1.4243933497 -0.3670165372 0.0754822003 22.5253361615
-75.2970568227 -1.4205213638 -0.3864409673 0.0788270990 23.5234759783
-74.9300000000 -1.4189466316 -0.3936354824 0.0800574043 23.8906088188
-74.4596809122 -1.4167919459 -0.4043267991 0.0816339429 24.3610578612
-73.6685866821 -1.4150934443 -0.4230645430 0.0842857872 25.1523759486
-73.2000000000 -1.4140363994 -0.4343030656 0.0858565601 25.6211020713
-72.8288236946 -1.4129764880 -0.4442271382 0.0871008938 25.9924147314
-71.8411769536 -1.4129753220 -0.4740294642 0.0904122093 26.9805112789
-71.4700000000 -1.4128696158 -0.4853285235 0.0916566777 27.3518623856
-71.0021661495 -1.4143507804 -0.5012526934 0.0932254090 27.8199730132
-70.2112689300 -1.4177170339 -0.5223529391 0.0958768599 28.6111589793
-69.7400000000 -1.4195621570 -0.5349293703 0.0974567696 29.0826028510
-69.3728134512 -1.4202795520 -0.5447009056 0.0986877430 29.4499222550
-68.3776935836 -1.4193371238 -0.5712596905 0.1020238432 30.4453971675
-68.0100000000 -1.4189277863 -0.5812003082 0.1032565347 30.8132274931
-67.5363568050 -1.4200105535 -0.5947096317 0.1048444958 31.2870681409
-66.7529321173 -1.4193264684 -0.6196957649 0.1074713188 32.0708916650
-66.2800000000 -1.4189444557 -0.6346025227 0.1090570426 32.5440623990
-65.9129572498 -1.4205476122 -0.6470962220 0.1102878423 32.9113233881
-64.9108836736 -1.4323691915 -0.6732700843 0.1136474955 33.9138086999
-64.5500000000 -1.4365163266 -0.6826544669 0.1148574242 34.2748402828
-64.0500000000 -1.4427614956 -0.6945219084 0.1165336967 34.7750241124
-63.5500000000 -1.4456058685 -0.7060736812 0.1182098479 35.2751696528
-63.1668181139 -1.4478882116 -0.7174130549 0.1194946172 35.6585284458
-62.1872447685 -1.4539216694 -0.7451711210 0.1227789279 36.6385138301
-61.8200000000 -1.4558197059 -0.7553973507 0.1240102026 37.0059080309
-61.3160968313 -1.4586245682 -0.7720504325 0.1256999336 37.5100982092
-60.6253022283 -1.4646579395 -0.7963293575 0.1280166015 38.2013458498
-60.0900000000 -1.4688844874 -0.8150997840 0.1298117900 38.7369983889
-59.7589207919 -1.4712941919 -0.8276931061 0.1309222162 39.0683275590
-58.6781248158 -1.4768622243 -0.8705403828 0.1345473511 40.1499870616
-58.3600000000 -1.4786460287 -0.8833106677 0.1356144100 40.4683747301
-56.6300000000 -1.4861854794 -0.9530373970 0.1414173393 42.1998446091
-56.3278572379 -1.4836672090 -0.9633397547 0.1424306257 42.5021749469
-55.2000932085 -1.4778735136 -1.0022375983 0.1462127635 43.6306248373
-54.9000000000 -1.4759578642 -1.0125838427 0.1472191824 43.9309039335
-53.1700000000 -1.4648443983 -1.0676712656 0.1530205783 45.6618656080
-52.8661892824 -1.4592614877 -1.0780102232 0.1540396719 45.9659049970
-51.7495151186 -1.4352762736 -1.1157547650 0.1577856218 47.0834745177
-51.4400000000 -1.4285857358 -1.1263147604 0.1588239247 47.3932435852
-50.7487820735 -1.4154626674 -1.1498897407 0.1611425735 48.0849958837
-50.3664358396 -1.4091458778 -1.1624038269 0.1624250249 48.4675990838
-49.7100000000 -1.3978581450 -1.1834397651 0.1646267943 49.1244760813
-49.3798248453 -1.3932828791 -1.1946740510 0.1657342662 49.4548758088
-48.3270880107 -1.3769777441 -1.2383144622 0.1692664328 50.5086431507
-47.9800000000 -1.3716177987 -1.2527135455 0.1704309938 50.8560730754
-47.4987302552 -1.3629887923 -1.2727999985 0.1720458551 51.3378429741
-46.6953517036 -1.3476318225 -1.3091875533 0.1747420141 52.1421920669
-46.2500000000 -1.3388454399 -1.3286084661 0.1762365340 52.5880569377
-45.7500000000 -1.3311878055 -1.3501454236 0.1779142820 53.0885833461
-45.2500000000 -1.3241027329 -1.3706223439 0.1795918603 53.5890568325
-44.8595410248 -1.3191525978 -1.3859959576 0.1809018121 53.9798522647
-43.9030050386 -1.3072979938 -1.4188921748 0.1841103181 54.9370274657
-43.5200000000 -1.3023549102 -1.4316945856 0.1853949992 55.3202807644
-43.0624447465 -1.2960746833 -1.4454598542 0.1869295965 55.7780896400
-42.2574727927 -1.2860063893 -1.4691330545 0.1896293109 56.5834727594
-41.7900000000 -1.2796753174 -1.4827674783 0.1911971323 57.0511908826
-41.4251431398 -1.2753342438 -1.4923959821 0.1924206839 57.4162028319
-40.4179645173 -1.2617789989 -1.5175946189 0.1957982375 58.4237880851
-40.0600000000 -1.2571545719 -1.5266322585 0.1969986642 58.7818987002
-39.5530492374 -1.2504350808 -1.5367298727 0.1986985221 59.2889988881
-38.8467223317 -1.2426093778 -1.5511458639 0.2010668805 59.9955163662
-38.3300000000 -1.2366765909 -1.5616034263 0.2027994863 60.5123830833
-37.9855075200 -1.2322656061 -1.5697252099 0.2039547075 60.8570015360
-36.9390800858 -1.2189781922 -1.5944061976 0.2074638060 61.9038046077
-36.6000000000 -1.2143975163 -1.6023939653 0.2086008929 62.2430116500
-36.0324445704 -1.2071337569 -1.6166863808 0.2105042243 62.8107989555
-35.4463800253 -1.2017804202 -1.6320080170 0.2124696083 63.3970882971
-34.8700000000 -1.1964227962 -1.6469513211 0.2144025085 63.9736925520
-34.5408083996 -1.1917605894 -1.6555728322 0.2155065339 64.3030318812
-33.4641758165 -1.1760059708 -1.6828375551 0.2191172432 65.3801251757
-33.1400000000 -1.1711000709 -1.6909663891 0.2202044366 65.7044417948
-32.4799106959 -1.1609673736 -1.7104251780 0.2224184679 66.3649030279
-32.0838102148 -1.1558314322 -1.7206813595 0.2237468751 66.7611696165
-31.4100000000 -1.1467569376 -1.7379181003 0.2260066391 67.4352691099
-31.0946750730 -1.1431993270 -1.7449779232 0.2270640442 67.7506948239
-29.9913591636 -1.1252245502 -1.7751564679 0.2307646089 68.8545700861
-29.6800000000 -1.1199289880 -1.7836224687 0.2318089293 69.1660910013
-27.9500000000 -1.0899875419 -1.8263127031 0.2376111395 70.8969280269
-27.4500000000 -1.0864826537 -1.8332257397 0.2392875570 71.3969924020
-26.9500000000 -1.0845175916 -1.8408736466 0.2409639893 71.8970590583
-26.3322684844 -1.0798224629 -1.8544810076 0.2430354740 72.5149648509
