X Y Z LocalTime TrackLength
-98.8200000000 3.7456578227 4.1135528511 0.0000000000 0.0000000000
-82.3500000000 3.7456578227 4.1135528511 0.0551905847 16.4700000000
-81.8500000000 3.7456578227 4.1135528511 0.0568660730 16.9700039256
-80.1200000000 3.7490696009 4.1207351431 0.0626633477 18.7000692847
-79.8189537856 3.7468675388 4.1187085168 0.0636722206 19.0011318047
-78.6906671033 3.7399477994 4.1110592511 0.0674533409 20.1294658631
-78.3900000000 3.7382898556 4.1089799676 0.0684609367 20.4301461552
-76.6600000000 3.7259813323 4.1004586586 0.0742585173 22.1602582843
-76.3599201173 3.7220005836 4.1003006726 0.0752642123 22.4603660394
-75.2300988729 3.7019303906 4.0994032223 0.0790509967 23.5903661482
-74.9300000000 3.6965714167 4.0991792101 0.0800568310 23.8905143795
-73.2000000000 3.6713099726 4.0968949465 0.0858549411 25.6207478982
-72.8983562522 3.6694333871 4.0989687817 0.0868658558 25.9224060626
-71.7723087767 3.6614746413 4.1094107128 0.0906397426 27.0485303117
-71.4700000000 3.6593420972 4.1122305666 0.0916529159 27.3508612192
-69.7400000000 3.6402509212 4.1558695149 0.0974527426 29.0815646980
-69.4345810396 3.6344355387 4.1647332572 0.0984769138 29.3871690872
-68.3196917146 3.6082996730 4.1986060292 0.1022160285 30.5028792379
-68.0100000000 3.6010546754 4.2082840233 0.1032547004 30.8128083741
-67.2597609100 3.5907223184 4.2364008213 0.1057710152 31.5636543171
-67.0052790534 3.5849514198 4.2456139713 0.1066246556 31.8183683365
-66.2800000000 3.5679648817 4.2712414386 0.1090575166 32.5443072785
-65.9595177844 3.5617505970 4.2835734760 0.1101325778 32.8650885336
-64.8766551148 3.5410071880 4.3293087227 0.1137655974 33.9491152907
-64.5500000000 3.5348956598 4.3431835826 0.1148615335 34.2761237887
-64.0500000000 3.5278227181 4.3667484957 0.1165392734 34.7767328092
-63.5500000000 3.5273071925 4.3892491861 0.1182166896 35.2772431561
-63.2498316932 3.5253172480 4.4012897912 0.1192235213 35.5776609110
-62.1228321596 3.5164567223 4.4440006124 0.1230034468 36.7055045071
-61.8200000000 3.5142005943 4.4555542507 0.1240191510 37.0085668732
-60.0900000000 3.5012112403 4.5161040006 0.1298209497 38.7397236169
-59.7727726251 3.4994408065 4.5259563152 0.1308846823 39.0571105296
-58.6864859306 3.4957027695 4.5584608056 0.1345270864 40.1438901668
-58.3600000000 3.4945651841 4.5684876801 0.1356218468 40.4705337530
-57.7979814076 3.4903267274 4.5856066507 0.1375064209 41.0328341419
-57.1624503248 3.4891905230 4.6057334146 0.1396375321 41.6686849990
-56.6300000000 3.4878738648 4.6223707688 0.1414229654 42.2014014584
-56.2727481250 3.4858824961 4.6353242150 0.1426211392 42.5588957310
-55.2747721516 3.4814685406 4.6683943870 0.1459678757 43.5574295332
-54.9000000000 3.4795278660 4.6806422973 0.1472246702 43.9324090977
-54.4641057931 3.4751640759 4.6949497064 0.1486865013 44.3685630032
-53.5853235626 3.4613468854 4.7204238364 0.1516334963 45.2478231898
-53.1700000000 3.4544189843 4.7323613695 0.1530262966 45.6633788676
-52.7433098829 3.4459269218 4.7440241177 0.1544572483 46.0903158084
-51.8873677235 3.4294656260 4.7680368335 0.1573277769 46.9467531790
-51.4400000000 3.4208118563 4.7804566101 0.1588280835 47.3943802263
-51.0698686811 3.4142113780 4.7898647336 0.1600692600 47.7646921847
-50.0694795738 3.3980553551 4.8101627282 0.1634234313 48.7654178682
-49.7100000000 3.3920796540 4.8175267023 0.1646287338 49.1250246476
-49.1969164953 3.3820204580 4.8295178507 0.1663492634 49.6383511764
-48.5151256548 3.3654714953 4.8462024268 0.1686358283 50.3205470607
-47.9800000000 3.3521964313 4.8593033607 0.1704305383 50.8560023863
-47.6456046542 3.3435965319 4.8683770983 0.1715521457 51.1906331967
-46.5729901764 3.3099110084 4.9029683381 0.1751509788 52.2643340543
-46.2500000000 3.2998018029 4.9133913225 0.1762346736 52.5876521785
-45.7500000000 3.2826612389 4.9300723819 0.1779124991 53.0882280648
-45.2500000000 3.2640877372 4.9429734273 0.1795901285 53.5887433741
-44.9083994319 3.2502863592 4.9521198412 0.1807364667 53.9307469020
-43.8452389865 3.2044821796 4.9787355223 0.1843044514 54.9952265805
-43.5200000000 3.1904488491 4.9867870536 0.1853959560 55.3208694971
-42.7515461326 3.1558099208 5.0087313804 0.1879753792 56.0904264643
-42.6118127877 3.1491529802 5.0124145425 0.1884444448 56.2303668044
