X Y Z LocalTime TrackLength
100.0000000000 100.0000000000 100.0000000000 0.0000000000 0.0000000000
100.0004269721 100.0123417889 96.5076253979 0.0116494131 3.4924044053
100.0264056865 104.9722775669 28.5686101098 0.2390233251 71.6573801174
100.0230555094 106.3920495536 19.0562950477 0.2711049979 81.2752190638
99.9969145827 112.8391576589 -14.2656280893 0.3843362681 115.2210882968
99.9311603498 138.3994349770 -94.5940193491 0.6658535376 199.6178415107
99.9177135912 148.7239029138 -117.9752356448 0.7511176038 225.1793555000
99.9530088381 289.8079403100 -296.4542687019 1.5167100097 454.6984257127
99.9174185301 313.0843249981 -314.0218906968 1.6139954312 483.8638505563
99.8581066037 361.1563703793 -344.3239765742 1.8036359374 540.7166328968
99.5156709429 408.9266532905 -367.5998606400 1.9809847566 593.8844596296
99.4559245236 415.6060600031 -370.3699058417 2.0051058887 601.1157895599
99.2687083377 437.4185901789 -378.6455158656 2.0829351438 624.4484037948
98.9304443980 480.5176067987 -391.7625548653 2.2332615314 669.5151087973
98.8511532933 488.9663692316 -393.8442127101 2.2622882404 678.2170930092
98.2033104292 557.1604784128 -405.2138268151 2.4930740035 747.4049162782
97.4079451858 651.6172725019 -405.6323924911 2.8086085861 841.9998099482
97.1821299931 680.9047824329 -402.1835352653 2.9069920737 871.4944266644
96.5503970782 760.3191855929 -383.7708354219 3.1792445776 953.1136715187
96.3452566135 788.8019762643 -373.7370926540 3.2799938772 983.3175406834
95.8992131592 843.9397726723 -348.6362795183 3.4821933550 1043.9354087525
95.4075313008 902.5979596501 -312.1986974650 3.7127378176 1113.0508919129
94.8475256484 964.9405135480 -259.1142098333 3.9861618252 1195.0213449226
94.8185929495 968.1508856694 -255.8755051686 4.0013734777 1199.5816813226
94.6270022641 987.9261866240 -234.5455560868 4.0984115755 1228.6729603548
94.5520908017 995.0891965758 -226.1808829685 4.1351470892 1239.6859850983
93.9367369604 1043.3770906503 -157.6196318973 4.4152132265 1323.6476995997
93.5166128907 1069.7300572284 -105.9865335668 4.6086879165 1381.6499415112
93.1469326155 1087.6254399769 -59.1431561244 4.7760283321 1431.8173239893
93.1258308496 1088.5656525117 -56.2296269784 4.7862405937 1434.8788814239
92.5401381208 1108.5732619574 35.0805826782 5.0985145325 1528.4962580018
92.4377837463 1110.4340298276 52.5802617777 5.1572201412 1546.0957490330
92.2803752940 1112.0879246550 78.6690047617 5.2444278137 1572.2399413366
92.0845743378 1112.1883770212 113.6925107471 5.3612800746 1607.2713560921
91.7313867424 1105.4524903221 181.3825806095 5.5883594183 1675.3480223709
91.7079908280 1104.6977789876 185.7449582476 5.6031271662 1679.7752795787
91.6778056015 1103.6892290154 191.2470822366 5.6217864425 1685.3691870802
91.3357867900 1086.9808663045 255.9105118095 5.8447268031 1752.2050170537
91.0008552272 1060.6340016416 320.5100237930 6.0776280057 1822.0270333360
90.9658252315 1057.3197993798 327.1386683383 6.1023489354 1829.4381779637
90.8513332682 1045.6119394878 348.8283634194 6.1845737010 1854.0885327184
90.7522214329 1034.2022580713 367.8043882957 6.2584382775 1876.2325665092
90.7288384955 1031.5066237109 372.0271920862 6.2751495732 1881.2424843834
90.6659724522 1023.8242189801 383.5758408056 6.3214185205 1895.1135594688
90.6428635176 1020.9244591979 387.7663249255 6.3384170459 1900.2095865940
90.5520547292 1008.9332010693 404.1874730034 6.4062473643 1920.5445958538
90.2686084812 962.6929811616 456.8349259895 6.6401701251 1990.6728677046
90.2072974956 951.1845502664 467.8765308006 6.6933722928 2006.6224691588
90.1213721366 933.7999873194 483.3069053449 6.7709156067 2029.8693603670
90.0117295137 913.8155465633 499.4059196068 6.8565255917 2055.5345781311
89.6294963297 844.9979485401 543.6839761917 7.1297956144 2137.4588676038
89.2290163907 763.9654221336 578.2673009917 7.4240441205 2225.6723518328
89.1661039605 750.7196615285 582.4050334079 7.4703345744 2239.5498744064
89.0569468638 726.2028900302 589.0338260791 7.5550601530 2264.9499538316
88.9109430283 692.1921612089 596.1085366539 7.6709579711 2299.6952337631
88.6258666458 637.8461124478 602.4722609103 7.8535647392 2354.4393539850
88.5460969147 620.4079291085 603.2530850350 7.9117941997 2371.8960993256
88.2103683217 525.2816153140 596.8659108027 8.2302900917 2467.3787719620
88.1669862164 506.7054639774 593.4706659031 8.2932839709 2486.2638535874
88.1348802848 494.0786301923 590.7451450139 8.3363739883 2499.1819097736
88.0823465842 469.3686630851 584.4130565703 8.4214702137 2524.6931062027
88.0054792820 418.2800486125 566.9494787850 8.6016471955 2578.7087947041
87.9196577982 372.0382979377 545.5152276260 8.7717311696 2629.6986752606
87.7745115751 330.2178291685 520.7816290969 8.9338698323 2678.3066112071
87.6931577902 304.1826953789 502.5032587115 9.0399887992 2710.1202657111
87.6304096451 283.2463879944 485.9569879964 9.1290123694 2736.8088502219
87.5768805551 269.3941954677 473.9711958900 9.1901175372 2755.1277105954
87.5722303389 268.2626840730 472.9521186650 9.1951969880 2756.6504908505
87.3380545152 202.1631226224 400.3851168259 9.5231266299 2854.9613327023
87.3177844028 194.4619982132 389.7883904112 9.5668232093 2868.0612315119
87.1684801335 152.3554322078 318.4711024924 9.8433905955 2950.9740462015
86.6878399122 108.9050764127 181.5505789461 10.3242086915 3095.1197452977
86.6670645052 107.8747774134 175.0397273577 10.3461970509 3101.7116862920
86.4135423965 102.2389564089 92.5614356415 10.6222643462 3184.4745774415
86.2712389101 104.2209403673 54.3722706563 10.7498524934 3222.7245294804
86.2267245175 107.1012386599 29.3224354022 10.8339677810 3247.9416482313
86.2026196236 110.8958593400 6.1662140751 10.9122463876 3271.4089744679
86.2013750853 111.1795194627 4.6729565376 10.9173164380 3272.9289365335
86.1972095427 114.1448387429 -9.6761028627 10.9661927699 3287.5816854608
86.3069992336 147.3549281970 -108.7589127211 11.3154259570 3392.2791748174
86.3106608823 148.6064098374 -111.4807336652 11.3254187292 3395.2749309962
86.3602017802 163.9081380838 -141.7753707407 11.4386507182 3429.2210155264
86.3854156854 176.2092549284 -162.9285069059 11.5202826158 3453.6936328573
86.7303898340 253.3521167048 -259.2362825916 11.9329552914 3577.4098218675
86.8523601890 278.0223573891 -281.7418469286 12.0443644104 3610.8094238016
86.9558628989 300.6356625564 -299.9209278138 12.1411616089 3639.8284829326
87.0405172642 322.5319648652 -315.6152434114 12.2310342550 3666.7716139145
87.0598101524 327.1804122426 -318.7269761005 12.2496934734 3672.3655040037
87.2166072226 366.2786551371 -342.0935630241 12.4016816740 3717.9304077901
87.3212977340 399.3017411796 -358.3006787904 12.5244172541 3754.7255969269
87.6213429886 544.0537944489 -398.3380054090 13.0271828918 3905.4510137451
87.6800503229 603.3845727412 -401.9609523939 13.2255672759 3964.9251450787
87.7428728412 692.1819714620 -394.2141675229 13.5232861954 4054.1790337380
87.7824275649 727.6614250165 -386.5736274084 13.6443730205 4090.4799386033
87.7840656064 733.3356805101 -385.0987522375 13.6639293419 4096.3427732906
87.7966316915 798.9465491060 -362.5896881554 13.8955018594 4165.7664595486
87.7859618592 815.3210158270 -355.3172559604 13.9552690185 4183.6841951323
87.7271874692 862.7454692510 -330.0103258276 14.1346660259 4237.4660531189
87.7094542337 882.2434660337 -317.5782753532 14.2118075416 4260.5924881565
87.7034715398 891.7808099445 -311.0219658646 14.2504134185 4272.1662333292
87.6926349451 906.2305063709 -300.4544142056 14.3101301612 4290.0688544886
87.6845658911 912.6879946906 -295.4653161285 14.3373503003 4298.2292428222
87.6773856204 916.8933659716 -292.1236322094 14.3552674803 4303.6006755353
87.5736841323 953.6923840232 -259.4549240727 14.5194742694 4352.8286201339
87.5416260219 964.1616818560 -248.8814710660 14.5691093045 4367.7088224654
87.4970055681 980.3494291111 -231.2186981634 14.6490345441 4391.6697967209
87.4889773732 982.6508693447 -228.5640342875 14.6607539924 4395.1831971005
87.3250870591 1023.0253516239 -174.7204184545 14.8854106017 4462.5335455087
87.0626420771 1067.9182749655 -88.0753797418 15.2114209991 4560.2690119432
86.9562978308 1078.9161937241 -57.6723001269 15.3192876715 4592.6066152382
86.9197064361 1082.3512760512 -46.6704493274 15.3577340796 4604.1325528878
86.6885019058 1096.8244025649 16.0156992766 15.5724818485 4668.5123047570
86.3991891015 1103.1344521786 78.2153239333 15.7811580690 4731.0718517290
86.1434813083 1102.1371314693 134.1326755059 15.9678010006 4787.0259834365
86.0908841515 1101.3181357776 143.9406209964 16.0006316721 4796.8683663532
86.0479046393 1100.5249025981 151.7551777281 16.0268328833 4804.7232879469
85.9900620134 1099.2089965552 162.7006427553 16.0636070787 4815.7479090345
85.9572702386 1098.2968700664 169.3089909351 16.0858595930 4822.4190416433
85.7886148883 1092.8255418947 200.1386379341 16.1903237773 4853.7366048160
85.4207910019 1077.1219116846 257.5712321943 16.3890526256 4913.3140038913
85.1473238242 1063.3848672968 293.5191113296 16.5174560039 4951.8083559923
84.7845207102 1040.4692944946 340.2712173246 16.6912200145 5003.9014837648
84.0034865300 970.4150947233 436.6885528267 17.0897446622 5123.3761960123
83.9632305354 966.6451415623 440.7105328731 17.1081333456 5128.8889817939
83.5377650935 921.3872586690 482.9037318258 17.3146620291 5190.8047131809
83.1569056343 872.4573621172 518.4519017875 17.5165273440 5251.3224015194
83.1140024700 866.7178322294 522.0610756532 17.5391436117 5258.1025845526
