X Y Z LocalTime TrackLength
0.0000000000 0.0000000000 -2940.0000000000 0.0000000000 0.0000000000
0.0000000000 0.1652279909 -2794.8089601683 0.4986641187 145.1910400031
0.0029973102 0.4926739417 -2690.5621545068 0.8567048064 249.4381273023
0.0040837437 0.5702224854 -2671.5479384838 0.9220103990 268.4524901524
0.0130386866 1.7140364025 -2474.0845099943 1.6002126084 465.9176981420
0.0143287643 1.8309529054 -2458.4757261888 1.6538230828 481.5269057107
0.0149745477 1.8959684101 -2450.0000000000 1.6829341613 490.0028769940
0.0163892585 2.0091698908 -2435.5970322523 1.7324032427 504.4065610312
-0.0763525597 2.1261847154 -2422.2484841075 1.7782653851 517.7561785879
-0.0843187236 2.1554995980 -2420.7495486615 1.7834174619 519.2554243945
-0.1016208755 2.2081563883 -2417.8923657595 1.7932382930 522.1131541714
-0.2200177337 2.4930116219 -2400.1720316969 1.8541485123 539.8365739195
-0.2194550293 2.4946382981 -2400.0000000000 1.8547400689 540.0086140033
0.0571379987 3.6566920329 -2300.0062377137 2.1985893305 640.0086138655
0.1035976710 3.8681400363 -2283.2167457719 2.2563245885 656.7994733949
0.3801937287 5.2218481063 -2183.2252412596 2.6001739381 756.7994732570
0.6597645806 6.7347736547 -2083.2359000746 2.9440233476 856.7994731192
0.9407544822 8.4039845817 -1983.2489248675 3.2878728326 956.7994729814
1.0234037907 8.9168446094 -1954.2769158550 3.3875085631 985.7760209562
1.1068683138 9.4581379175 -1924.6146135465 3.4895192159 1015.4432526282
1.1720654694 9.8935741599 -1901.2913556167 3.5697301629 1038.7705854308
1.4041220058 11.5152849064 -1818.3136701181 3.8551006093 1121.7633837432
1.6856248749 13.6241333690 -1718.3346513660 4.1989503319 1221.7633836054
1.7363477704 14.0286582811 -1700.0000000000 4.2620093810 1240.1025083984
1.9081846254 15.4433554884 -1637.7379271136 4.4761510941 1302.3801932372
2.0060151888 16.1587407512 -1607.4015926720 4.5804915206 1332.7249472317
2.0367766052 16.3973045241 -1597.5209803184 4.6144760188 1342.6084686931
2.2044876392 17.7456060001 -1542.7113814154 4.8029947761 1397.4343211414
2.3401088175 18.8303105125 -1500.0000000000 4.9499048129 1440.1593222516
2.5532792507 20.6243466585 -1431.8771584229 5.1842244943 1508.3051498598
2.8650164273 23.3925647089 -1331.9137863145 5.5280749144 1608.3051497219
3.0976558806 25.5347733810 -1258.1317999882 5.7818785142 1682.1173446753
3.4138959837 28.5696802231 -1158.1759704047 6.1257290668 1782.1173445374
3.4261278033 28.6889443353 -1154.3522705169 6.1388833353 1785.9429207985
3.5221388755 29.6315200856 -1124.4049966169 6.2419079822 1815.9049545193
3.5809709112 30.2208270461 -1105.8815267726 6.3056333107 1834.4378034117
3.8976840387 33.4919335030 -1005.9329611418 6.6494840164 1934.4378032739
3.9240773584 33.7706691572 -997.6210548958 6.6780807240 1942.7544063832
3.9524697990 34.0723016709 -988.6651538689 6.7088932096 1951.7154100173
4.2362593604 37.1280892215 -900.0000000000 7.0139442993 2040.4315171280
4.6469404340 41.7173991298 -773.3332267544 7.4497614675 2167.1774898503
4.6855993198 42.1375143628 -762.1229054665 7.4883354667 2178.3957110980
4.7185093485 42.5009395909 -752.4463601074 7.5216319565 2188.0791081889
4.8952318099 44.4918721896 -700.0000000000 7.7020975462 2240.5627134708
5.1396101068 47.2062145472 -630.4905309439 7.9412854020 2310.1240929659
5.4924903495 51.2414492384 -530.5694101528 8.2851369843 2410.1240928280
5.5524571888 51.9431603071 -513.6277968500 8.3434409930 2427.0802454473
5.6572393706 53.1857499238 -483.8856189429 8.4457988100 2456.8482609015
6.0089179080 57.4630557736 -383.9743705987 8.7896505012 2556.8482607637
6.3656021036 61.9029097458 -284.0701018569 9.1335022627 2656.8482606258
6.4550320654 63.0437218949 -258.9482165770 9.2199731181 2681.9959685611
6.5481478824 64.2377245547 -232.9022739875 9.3096263610 2708.0691857519
6.9048829535 68.9179758376 -133.0087873516 9.6534782522 2808.0691856140
7.0244293107 70.4993801402 -100.0000000000 9.7671091207 2841.1156360168
7.0775019652 71.2145265692 -85.1898966338 9.8180933376 2855.9430096598
7.4163159765 75.8511995974 8.9425508607 10.1421522627 2950.1867337240
7.4598483292 76.4261671584 20.4382948494 10.1817301615 2961.6968808551
7.6884759530 79.6243256955 83.6380892491 10.3993180708 3024.9763530240
7.7475567606 80.4648835363 100.0000000000 10.4556530714 3041.3598346109
7.7580671773 80.6188222872 102.9934481263 10.4659597816 3044.3572567184
8.1093776707 85.8391147639 202.8606181843 10.8098122656 3144.3572565806
8.1293707459 86.1457113334 208.6311517809 10.8296824665 3150.1359545012
8.4748760799 91.5360649607 308.4894426022 11.1735350454 3250.1359543634
8.5764419993 93.1721719362 338.2164268914 11.2759060465 3279.9077187340
8.9183353590 98.7753644608 438.0631827339 11.6197587381 3379.9077185962
8.9507324216 99.3031236388 447.3231535929 11.6516511554 3389.1827399860
9.1862475994 103.1670719320 514.3996994876 11.8826724283 3456.3688408569
9.3425165851 105.7354467644 558.2661950468 12.0337648237 3500.3098467729
9.3713836276 106.2110238421 566.3377105325 12.0615671897 3508.3953879257
9.7278310865 112.1796232890 666.1635289169 12.4054200755 3608.3953877878
9.8476035454 114.2405626437 700.0000000000 12.5219822453 3642.2942275736
10.0579255873 117.9041246445 759.3915432569 12.7265853570 3701.7973033040
10.2875753809 122.1893270948 827.7394496555 12.9620565597 3770.2774743011
10.3410582505 123.1860751901 843.4414213153 13.0161568879 3786.0110243629
10.3655668384 123.6353896940 850.5002210556 13.0404780155 3793.0841349114
10.4198614701 124.6154996235 865.8464364831 13.0933539494 3808.4616004123
10.4547527172 125.2434192800 875.6325663384 13.1270731634 3818.2678757507
10.5410701380 126.8137377255 900.0000000000 13.2110347353 3842.6857106806
10.7001150992 129.8472678828 946.6845265251 13.3718967347 3889.4678412770
10.7531524379 130.8618575911 962.1790201848 13.4252891118 3904.9954910871
10.7972025392 131.7047937351 975.0048941494 13.4694864742 3917.8490326364
11.1416265861 138.3483168540 1074.7886469183 13.8133402589 4017.8490324985
11.3683004783 142.7083820065 1139.0132374553 14.0346810315 4082.2196282240
11.7191590760 149.6091095885 1238.7797129309 14.3785349445 4182.2196280861
11.8019643433 151.2573856038 1262.2668013801 14.4594943460 4205.7643289197
12.1029702397 157.3214082712 1347.6271839618 14.7537368776 4291.3362559090
12.4616509766 164.5627226879 1447.3697589224 15.0975910267 4391.3362557711
12.6497775022 168.4499196489 1500.0000000000 15.2790508479 4444.1085693087
12.6586422508 168.6347014530 1502.4863264897 15.2876238191 4446.6017685220
12.7799006287 171.1348785632 1535.9866641040 15.4031350120 4480.1948358823
12.8534407668 172.4086966922 1552.9753252051 15.4617152384 4497.2311847167
13.0118156706 175.2039278556 1590.0624788622 15.5896011302 4534.4230497129
