Example,subExample,Obs,binary,dQrel,dQmin,physics,Number of threads,intersections,Total Steps,Substeps per step,User Time(seg),Real Time(seg),System Time(seg),Average Time per step(seg),Profit User Time vs Dopri,Profit Real Time vs Dopri,Profit System Time vs Dopri,Macro Name,Experiment Folder
PutExample,PutSubExample,PutObs,field03,N/A,N/A,PutPhysics,1,0,23046,N/A,7.4965,8.248238,0.5395,0.0003579032370042524,N/A,N/A,N/A,macro_0_extended_field03_singleBeam_noRand.in_dQMin_1_dQRel_1_numberOfThreads_1_stepper_DoPri_trialProposedStepModifier_1_,PutExperimentFolder
