X Y Z LocalTime TrackLength
-98.8200000000 -1.3496514470 -2.0269611292 0.0000000000 0.0000000000
-82.3500000000 -1.3496514470 -2.0269611292 0.0551905847 16.4700000000
-81.8500000000 -1.3496514470 -2.0269611292 0.0568660730 16.9700039256
-81.4380996486 -1.3500288261 -2.0240997364 0.0582463820 17.3819170556
-80.5319878213 -1.3501462141 -2.0213858791 0.0612827819 18.2880330958
-80.1200000000 -1.3502378159 -2.0202184108 0.0626633628 18.7000252524
-79.7082413253 -1.3501614445 -2.0201580689 0.0640431766 19.1117866092
-78.8000180821 -1.3525127549 -2.0223064196 0.0670866874 20.0200155795
-78.3900000000 -1.3535392499 -2.0238650121 0.0684606900 20.4300405602
-77.9732776813 -1.3564071393 -2.0259016613 0.0698572047 20.8467804674
-77.0795450725 -1.3600556179 -2.0303781784 0.0728522408 21.7405318753
-76.6600000000 -1.3618800280 -2.0323473718 0.0742582177 22.1600883268
-76.2570315569 -1.3623049194 -2.0340560312 0.0756086363 22.5630631945
-75.3321926823 -1.3634099096 -2.0388973936 0.0787079614 23.4879155514
-74.9300000000 -1.3636149884 -2.0414631175 0.0800558017 23.8901190407
-74.5059044267 -1.3658104676 -2.0434281309 0.0814770529 24.3142277096
-73.6309617641 -1.3742123301 -2.0490714966 0.0844093423 25.1892290555
-73.2000000000 -1.3781472465 -2.0519206196 0.0858536677 25.6202211579
-72.8111074965 -1.3832851881 -2.0559300249 0.0871571073 26.0091706768
-71.8481417921 -1.4008048913 -2.0672667325 0.0903849676 26.9723626677
-71.4700000000 -1.4074471581 -2.0720297641 0.0916524985 27.3505950664
-70.9973708053 -1.4190343173 -2.0819042944 0.0932372384 27.8234729739
-70.2314455618 -1.4363892329 -2.1009477441 0.0958055406 28.5898316516
-69.7400000000 -1.4473156010 -2.1135560184 0.0974534763 29.0815642134
-69.3900092950 -1.4551415999 -2.1231319689 0.0986271414 29.4317753203
-68.3493218803 -1.4804069909 -2.1408006101 0.1021163674 30.4729196007
-68.0100000000 -1.4883725047 -2.1468217190 0.1032540435 30.8123902183
-67.4254735115 -1.5029687649 -2.1583948013 0.1052139928 31.3972189479
-66.8718491112 -1.5070842617 -2.1714071877 0.1070699568 31.9510116306
-66.2800000000 -1.5110548664 -2.1854185330 0.1090540642 32.5430455339
-65.9527227008 -1.5140661595 -2.1948869897 0.1101514043 32.8704753481
-64.8742684928 -1.5236877993 -2.2240363578 0.1137672012 33.9493666223
-64.5500000000 -1.5262875648 -2.2329307585 0.1148544001 34.2737691922
-64.0500000000 -1.5300482813 -2.2481964890 0.1165309361 34.7740203613
-63.5500000000 -1.5358820725 -2.2633417075 0.1182075350 35.2742877523
-63.2429428279 -1.5397696923 -2.2734786498 0.1192372655 35.5815383310
-62.1226363054 -1.5558096378 -2.3079832597 0.1229940954 36.7024912098
-61.8200000000 -1.5600731324 -2.3175307167 0.1240089762 37.0053095801
-60.0900000000 -1.5940980524 -2.3634131001 0.1298101926 38.7363010114
-59.7899144653 -1.6014228009 -2.3723309135 0.1308166837 39.0366098359
-58.6613839450 -1.6283357691 -2.4020214188 0.1346013931 40.1658518291
-58.3600000000 -1.6355763333 -2.4101381327 0.1356121568 40.4674334667
-56.6300000000 -1.6835844429 -2.4602620201 0.1414150421 42.1988741363
-56.3196592813 -1.6921405278 -2.4701014947 0.1424561122 42.5094902452
-55.2183772627 -1.7212676173 -2.5054285944 0.1461504305 43.6117238654
-54.9000000000 -1.7297497324 -2.5156794419 0.1472184579 43.9303806889
-54.2933929026 -1.7443167942 -2.5350479049 0.1492532334 44.5374777692
-53.7451365477 -1.7561867471 -2.5525214654 0.1510921876 45.0861410590
-53.1700000000 -1.7682960855 -2.5708888732 0.1530212843 45.6617036744
-52.8261322950 -1.7750335823 -2.5807799375 0.1541745322 46.0057815270
-51.7972100524 -1.7925650715 -2.6102385096 0.1576251198 47.0352749862
-51.4400000000 -1.7982839807 -2.6206194538 0.1588230535 47.3926837130
-50.9686156455 -1.8094488379 -2.6321708453 0.1604039338 47.8643454174
-50.1645825014 -1.8243619309 -2.6491928061 0.1630999316 48.6686971687
-49.7100000000 -1.8327192288 -2.6591808563 0.1646242121 49.1234696009
-49.3225348540 -1.8399560609 -2.6644693084 0.1659232583 49.5110408907
-48.3758739088 -1.8629936158 -2.6773741186 0.1690975048 50.4580702787
-47.9800000000 -1.8726332331 -2.6829301850 0.1704249181 50.8541031065
-47.5594077269 -1.8821361018 -2.6886063596 0.1718351522 51.2748439438
-46.6608936606 -1.9052992238 -2.7013267819 0.1748481183 52.1737467620
-46.2500000000 -1.9156826966 -2.7071726459 0.1762259434 52.5848159727
-45.7500000000 -1.9287260733 -2.7147688862 0.1779026288 53.0850479088
-45.2500000000 -1.9433179888 -2.7200263436 0.1795793644 53.5852925755
-44.7802591424 -1.9587733470 -2.7311794957 0.1811551714 54.0554236129
-43.9670849086 -1.9822737827 -2.7552456156 0.1838831727 54.8692935154
-43.5200000000 -1.9947017998 -2.7687690437 0.1853830195 55.3167588667
-43.1213580659 -2.0064594871 -2.7811341781 0.1867204576 55.7157684552
-42.2105416408 -2.0363291372 -2.8086265098 0.1897764810 56.6274894608
-41.7900000000 -2.0498453362 -2.8215814993 0.1911875046 57.0484506032
-41.4043761431 -2.0634623544 -2.8343120014 0.1924816057 57.4345272445
-40.4261187881 -2.0972783259 -2.8683364793 0.1957646285 58.4139602331
-40.0600000000 -2.1104371122 -2.8808759478 0.1969933583 58.7805322024
-39.5494200172 -2.1275130128 -2.8960082531 0.1987065192 59.2916260927
-38.8696899186 -2.1494505936 -2.9147844174 0.2009870254 59.9719694606
-38.3300000000 -2.1665656885 -2.9301698038 0.2027977082 60.5121547358
-37.9986974532 -2.1770491211 -2.9386392198 0.2039091575 60.8437331353
-36.9211263905 -2.2094428313 -2.9658456300 0.2075239848 61.9221344492
-36.6000000000 -2.2186973113 -2.9734769768 0.2086011609 62.2434865254
-35.8462257396 -2.2414438914 -2.9903910244 0.2111296280 62.9978031431
-35.6557235258 -2.2469106190 -2.9948564146 0.2117686424 63.1884361186
-34.8700000000 -2.2689661013 -3.0138616819 0.2144042482 63.9747092752
-34.5636785875 -2.2782193030 -3.0200752774 0.2154317465 64.2812349840
-33.4427536282 -2.3067862908 -3.0495973466 0.2191917280 65.4029127038
-33.1400000000 -2.3147686035 -3.0576609297 0.2202073042 65.7058804206
-31.4100000000 -2.3584934084 -3.1007227844 0.2260101218 67.4370192393
-31.1099999446 -2.3622498495 -3.1062168746 0.2270160216 67.7370946379
-29.9802540699 -2.3794420923 -3.1262167898 0.2308041675 68.8671486145
-29.6800000000 -2.3838816922 -3.1313561672 0.2318109327 69.1674810114
-27.9500000000 -2.4057418611 -3.1558871356 0.2376112796 70.8978438717
-27.4500000000 -2.4107819988 -3.1583609133 0.2392875162 71.3978796528
