X Y Z LocalTime TrackLength
0.0000000000 0.0000000000 -2940.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0092087267 -2905.7233967970 0.1177242960 34.2766048597
0.0012562381 0.0385326864 -2870.2213027178 0.2396576351 69.7787115379
0.0022614421 0.3665172270 -2724.2807419883 0.7408974876 215.7196728240
0.0036155471 0.7203809694 -2636.7102887533 1.0416641707 303.2908479649
0.0049894020 1.2034311658 -2548.3929539927 1.3449982092 391.6095108562
0.0063831154 1.4137675868 -2515.5166632172 1.4579155018 424.4864748718
0.0075204163 1.5252807926 -2499.0939469724 1.5143213076 440.9095698119
0.0107548339 1.8851420413 -2450.0000000000 1.6829410637 490.0048370022
0.0112210729 1.9534937336 -2441.2420181645 1.7130216390 498.7631892892
-0.0013684484 2.1048394697 -2430.7055157345 1.7492193915 509.3009391134
-0.0520712583 2.2171666923 -2424.2965250367 1.7712438570 515.7111696057
-0.1086915470 2.2619313195 -2419.1303512938 1.7889982750 520.8778828310
-0.3183000456 2.3953778863 -2403.7345193669 1.8419160013 536.2760520736
-0.3841100105 2.4415753640 -2400.0000000000 1.8547573281 540.0114551808
-1.7084710830 3.3315478393 -2327.5974111717 2.1037384462 612.4316280691
-2.1860149563 3.6727639131 -2301.5151659498 2.1934321253 638.5204763077
-4.0171874388 5.0826267921 -2201.5418848661 2.5372329873 738.5204761706
-5.1040049373 6.0015360095 -2141.8417568273 2.7425409108 798.2375685897
-6.6611661285 7.4192097047 -2056.0934582336 3.0374333501 884.0117279779
-8.4776145626 9.2241114584 -1956.1262602069 3.3812344375 984.0117278408
-10.3009092335 11.1858802624 -1856.1621421631 3.7250355889 1084.0117277037
-12.1290356615 13.3089570158 -1756.2014081952 4.0688368145 1184.0117275665
-12.9834993411 14.3570758341 -1709.5487763552 4.2292965376 1230.6839550776
-13.1583567539 14.5763145058 -1700.0000000000 4.2621395285 1240.2368483969
-14.8136144346 16.7239516539 -1609.6285486360 4.5729777883 1330.6489785478
-15.5632688747 17.7438641966 -1568.9159503332 4.7130160432 1371.3812502319
-15.7745272945 18.0367835580 -1557.4628939325 4.7524114359 1382.8399994560
-16.3166051778 18.7987409306 -1528.0163008239 4.8537004171 1412.3014369890
-16.4553105474 18.9959061172 -1520.5237057485 4.8794734342 1419.7979091248
-16.8000127138 19.4882061878 -1501.9589333899 4.9433329242 1438.3724066168
-16.8358076299 19.5406862365 -1500.0000000000 4.9500713179 1440.3323697524
-17.8881663670 21.1098813490 -1442.1513114404 5.1490623633 1498.2119070782
-18.8163835779 22.5421973497 -1391.0394977840 5.3248838196 1549.3522117163
-20.3239835417 24.9506022839 -1308.1839939235 5.6099104028 1632.2564263402
-22.1516843120 28.0024620978 -1208.2472964702 5.9537127554 1732.2564262030
-23.9825654480 31.2176311297 -1108.3157779255 6.2975151810 1832.2564260659
-25.8196366142 34.5875280526 -1008.3894710762 6.6413176999 1932.2564259287
-26.1353591656 35.1838736344 -991.1736116696 6.7005517174 1949.4855038395
-27.1044299248 37.0443593634 -938.3412854232 6.8823337734 2002.3594612261
-27.8060979594 38.4250620815 -900.0000000000 7.0142596430 2040.7320151242
-28.4101344140 39.6137339660 -867.4866485094 7.1261353950 2073.2726986219
-30.6401695694 43.9811640257 -751.5884621143 7.5249532023 2189.2746031739
-31.1369202606 44.9975690820 -725.6867303274 7.6140890704 2215.2010292271
-31.6279952581 46.0140934824 -700.0000000000 7.7024861215 2240.9125559951
-33.1103525967 49.1224044924 -622.8071714077 7.9681415580 2318.1821669734
-33.8548087852 50.7135824086 -584.2083539445 8.1009829517 2356.8209405018
-34.0035421603 51.0349099108 -576.4893462558 8.1275490693 2364.5480649846
-34.9110147527 53.0149632882 -529.4156552983 8.2895631840 2411.6721204581
-36.2988990130 56.1117713993 -457.4683113846 8.5371956601 2483.6994577391
-38.2210348284 60.5453722433 -357.5851475701 8.8809991638 2583.6994576020
-40.1477887371 65.1372295490 -257.7092230338 9.2248027122 2683.6994574648
-40.5550374908 66.1282663132 -236.6038432775 9.2974572171 2704.8320168085
-42.4820218492 70.9171311431 -136.7371753832 9.6412608659 2804.8320166713
-43.1916491644 72.7156612969 -100.0000000000 9.7677394381 2841.6200361379
-43.4685337006 73.4227672480 -85.6725697875 9.8170668172 2855.9675767823
-43.6407171807 73.8596047672 -76.8400239709 9.8474763209 2864.8125945988
-45.0078970803 77.3623938466 -6.9193622762 10.0882135705 2934.8342936725
-45.0686050616 77.5211478744 -3.8031409956 10.0989431864 2937.9551466620
-45.6555982693 79.0663306267 26.3925115193 10.2029124647 2968.1960066485
-45.8876158696 79.6858346865 38.3831829984 10.2441995724 2980.2049125576
-47.0781537672 82.9007967189 100.0000000000 10.4563683769 3041.9170339964
-49.0145879051 88.2244286049 199.8394060597 10.8001725995 3141.9170338592
-50.0750799157 91.2236430974 254.8188583104 10.9895104710 3196.9884457865
-52.0077297125 96.7993630064 354.6445766811 11.3333148374 3296.9884456493
-53.5023123088 101.2318034150 431.9276060781 11.5995035852 3374.4129101747
-54.4778759740 104.1722176984 482.3269902466 11.7731060029 3424.9074229941
-56.4121508844 110.1152292718 582.1314842833 12.1169105679 3524.9074228569
-57.6039282941 113.8626066935 643.7131952156 12.3290625652 3586.6145586130
-58.6919465898 117.3402212153 700.0000000000 12.5229843362 3643.0191878261
-59.0926149669 118.6352135787 720.7614763208 12.5945152622 3663.8248708837
-60.4315566216 122.9851631246 789.6641335221 12.8319221638 3732.8776887609
-60.7257598207 123.9474730275 804.7703089789 12.8839730470 3748.0173431634
-60.8095625603 124.2217297307 809.0600779134 12.8987544060 3752.3166869720
-61.5304593067 126.6064148989 846.1314197329 13.0264950230 3789.4716453779
-61.6610786098 127.0443006365 852.8621968750 13.0496890463 3796.2179159342
-62.5768396220 130.1332023221 900.0000000000 13.2121293358 3843.4656944595
-63.4044897035 132.9814979259 942.9043363392 13.3599887739 3886.4724374524
-64.9443772643 138.3650262223 1022.8084850348 13.6353771737 3966.5725466305
-65.2158232674 139.3251753030 1036.8933726714 13.6839231317 3980.6927318244
-66.4588477397 143.7647810011 1101.4046582694 13.9062821109 4045.3685507462
-66.5716941163 144.1703001960 1107.2494325312 13.9264288085 4051.2284625479
-66.8950619187 145.3355615970 1124.0025082024 13.9841766662 4068.0251273275
-68.8210607809 152.3663967631 1223.7364328266 14.3279821897 4168.0251271902
-70.7468280235 159.5601916685 1323.4587401158 14.6717877762 4268.0251270530
-72.1043290511 164.7259657762 1393.7377923979 14.9141079333 4338.5068534047
-74.0322581711 172.1912743247 1493.4400997596 15.2579136355 4438.5068532675
-74.1588079729 172.6881238175 1500.0000000000 15.2805357332 4445.0867594579
-74.6150461594 174.4852904731 1523.6497260764 15.3620943722 4468.8090594670
-74.7269444846 174.9310326757 1529.4982155513 15.3822638056 4474.6755777347
-75.9950908111 180.0261788890 1595.8780150415 15.6111943048 4541.2627166389
-77.3345172175 185.5259717332 1666.5545510890 15.8549625834 4612.1655745717
-77.7914015753 187.4514551920 1691.0290728107 15.9393821235 4636.7199725087
-77.9588834638 188.1567817883 1700.0000000000 15.9703252721 4645.7201431102
-79.8045244579 196.0856050152 1799.6680751647 16.3141315304 4745.7201429730
-80.0298644769 197.0634133568 1811.8273968588 16.3560781569 4757.9207983408
-80.6569930117 199.7963464098 1845.6595341662 16.4727939958 4791.8689316731
-80.8502853396 200.6433049119 1856.0954248143 16.5087973611 4802.3409188055
-82.2378778522 206.7762466335 1931.0354721859 16.7673514665 4877.5443081715
-82.4220358427 207.5986183298 1940.9965406233 16.8017206163 4887.5409623125
-83.4737304529 212.3207976464 1997.8335489455 16.9978365875 4944.5834971557
-84.7041307717 217.8953641061 2064.1018244560 17.2265151676 5011.0972132964
-86.5516123949 226.4120517065 2163.7213540641 17.5703219045 5111.0972131592
-88.3968670241 235.0888175681 2263.3271099465 17.9141287072 5211.0972130220
-90.2411541572 243.9277742605 2362.9186220592 18.2579355770 5311.0972128847
-90.9274564579 247.2569275213 2400.0000000000 18.3859584519 5348.3340616202
-92.0447954967 252.7242174418 2460.3783550896 18.5944281515 5408.9697421965
-96.2574512333 273.8388966563 2687.7454385628 19.3796296777 5637.3541215264
-96.6717679579 275.9680493292 2710.1794064042 19.4571189601 5659.8927077326
-97.6787109937 281.1741436144 2764.6649455518 19.6453292023 5714.6356663762
-99.1962086320 289.0709433543 2846.2723559037 19.9272602480 5796.6383087229
