X Y Z LocalTime TrackLength
0.0000000000 0.0000000000 -2940.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0078522342 -2908.3484771976 0.1087083569 31.6515241073
-0.0015502001 0.2256308606 -2771.3268756777 0.5793149473 168.6733251938
-0.0014919525 0.2540894403 -2761.1445450171 0.6142866942 178.8556956302
-0.0014024104 0.6039681485 -2664.6106571630 0.9458382988 275.3902268168
-0.0066289835 1.7155069014 -2473.6835490130 1.6015963959 466.3206421634
-0.0067565286 1.7627981780 -2467.2391659286 1.6237304890 472.7651987709
-0.0071563033 1.8924225589 -2450.0000000000 1.6829407850 490.0048520842
-0.0076327124 2.1274147588 -2420.1876945642 1.7853355529 519.8193008930
-0.0007159698 2.1673161834 -2415.0156561002 1.8031093259 524.9915332947
0.0062059943 2.2291179157 -2401.6164746838 1.8491604705 538.3911109486
-0.0102657062 2.2443042083 -2400.0000000000 1.8547181272 540.0077440636
-0.3130850444 2.6066718730 -2369.6270103864 1.9591504651 570.3844049457
-0.8125058779 3.2349052897 -2319.6621128592 2.1309476523 620.3557489056
-1.8117801531 4.6132491277 -2219.6766166243 2.4747391038 720.3557487686
-1.9013461386 4.7449007081 -2210.7197200666 2.5055370201 729.3140605841
-2.4323706785 5.5503456094 -2157.6655205789 2.6879630408 782.3770324376
-3.4306598928 7.1864656652 -2057.6839004284 3.0317546625 882.3770323006
-3.5533792090 7.3995815001 -2045.3517029561 3.0741601608 894.7116816025
-4.5489791558 9.2156756754 -1945.3731631549 3.4179518604 994.7116814655
-4.6819296462 9.4684202765 -1932.1088986589 3.4635638798 1007.9790199033
-5.2268440062 10.5348285511 -1877.7171038816 3.6506037346 1062.3839984006
-5.5863792949 11.2652308427 -1841.7961998555 3.7741285954 1098.3141269156
-5.6928369860 11.4845007809 -1831.2022324167 3.8105594356 1108.9108980580
-5.6951786441 11.4893445139 -1830.9692402863 3.8113606572 1109.1439522962
-6.7034674486 13.6496167309 -1730.9976722499 4.1551526914 1209.1439521592
-6.8980523071 14.0887919539 -1711.5548353832 4.2220160276 1228.5927219580
-7.0135124362 14.3524007838 -1700.0000000000 4.2617529634 1240.1511406114
-7.4945355648 15.4735872633 -1651.8449446122 4.4273593948 1288.3216499898
-7.5519174307 15.6099238411 -1646.0430711897 4.4473122672 1294.1254087414
