X Y Z LocalTime TrackLength
0.0000000000 0.0000000000 -2940.0000000000 0.0000000000 0.0000000000
0.0000000000 0.3342464306 -2733.4948819273 0.7092508786 206.5054791094
0.0044725934 1.3492550958 -2522.3681416279 1.4343826854 417.6347560558
0.0055895378 1.4997220365 -2499.6501572035 1.5124102451 440.3532389155
0.0059801542 1.5937205105 -2486.0477994979 1.5591292197 453.9559214285
0.0069410396 1.8571923213 -2450.0000000000 1.6829401909 490.0046842664
0.0069682476 1.8640335830 -2449.0989954955 1.6860348177 490.9057156479
-0.0749694410 2.1006303608 -2414.7346377654 1.8040655406 525.2726038277
-0.0749153404 2.0998396167 -2414.6776789220 1.8042613169 525.3295681882
-0.0748996608 2.0996370526 -2414.6637680230 1.8043091323 525.3434805709
-0.0667106928 1.8907220905 -2400.0000000000 1.8547141871 540.0090414714
-0.5040873732 0.2391797022 -2300.0146063300 2.1985056843 640.0090413344
-0.9420039248 -1.2554350766 -2200.0267460983 2.5422972537 740.0090411974
-1.0045072700 -1.4535567913 -2185.8966763655 2.5908805051 754.1406380808
-1.3476377825 -2.4811367788 -2108.5511917406 2.8568139415 831.4937144040
-1.7988341844 -3.6661502000 -2008.5592420503 3.2006059049 931.4937142670
-2.2487718742 -4.6923033497 -1908.5655302298 3.5443979571 1031.4937141300
-2.6934251875 -5.5603943017 -1808.5702976467 3.8881900798 1131.4937139930
-3.1348807995 -6.2636562455 -1708.5737558195 4.2319822825 1231.4937138560
-3.1728866031 -6.3163959323 -1700.0000000000 4.2614590415 1240.0677161325
-3.1795608044 -6.3255793544 -1698.4971814745 4.2666257632 1241.5705775369
-3.2566099997 -6.4287867027 -1681.2146350060 4.3260434806 1258.8536040357
-3.2859672920 -6.4661292762 -1674.6996990226 4.3484419304 1265.3687131927
-3.4923807174 -6.7110532605 -1628.3026113710 4.5079554105 1311.7669080553
-3.5294036406 -6.7544753527 -1619.9943157208 4.5365193849 1320.0753996820
-3.5302287164 -6.7554297745 -1619.8092161689 4.5371557582 1320.2605035334
-3.6894410568 -6.9297183710 -1584.1320922003 4.6598137569 1355.9384092545
-3.9885604254 -7.2031512792 -1516.3142226545 4.8929708126 1423.7574942178
-4.0640477378 -7.2597379481 -1500.0000000000 4.9490588865 1440.0719897546
