X Y Z LocalTime TrackLength
0.0000000000 0.0000000000 -2940.0000000000 0.0000000000 0.0000000000
-0.0000340863 0.0009749349 -2929.0860499380 0.0374843746 10.9139501225
-0.0001305778 0.0394521222 -2869.9352785112 0.2406399955 70.0647362075
0.0013715665 0.0825965129 -2838.6446092432 0.3481091029 101.3554355756
0.0037784485 0.1368151342 -2809.1008677152 0.4495784077 130.8992272220
0.0054027671 0.1794745857 -2790.0869927517 0.5148824738 149.9131501825
0.0065734685 0.2258377143 -2771.6237609621 0.5782953751 168.3764402868
0.0095447543 0.3645155657 -2725.6801969538 0.7360910970 214.3202146932
0.0283578820 1.8994347608 -2450.0000000000 1.6829412459 490.0049005008
0.0312187147 2.0105967190 -2435.7061952299 1.7320354080 504.2994175828
-0.0042631655 2.1000336988 -2416.3757306232 1.7984444861 523.6306382094
-0.0000682869 2.0971570062 -2412.8031629117 1.8107223474 527.2032259774
0.0274045229 2.0589447203 -2400.0000000000 1.8547258329 540.0067055892
0.0583245862 2.0299481153 -2382.0365956018 1.9164797836 557.9701600920
0.0924859024 2.0043056567 -2362.1393657494 1.9848817426 577.8674358788
0.1060635793 1.9960886347 -2354.2885217304 2.0118710814 585.7182959473
0.2798892374 1.9765736543 -2254.2886855048 2.3556466807 685.7182958105
0.3122737049 1.9899582142 -2235.8171910420 2.4191472996 704.1898235796
0.3924775938 2.0444198062 -2190.2754674454 2.5757090347 749.7316513777
0.4333204068 2.0854144424 -2167.0396454088 2.6555884000 772.9675456090
0.5889043339 2.3244666920 -2077.0161592682 2.9650688987 862.9914913682
0.6327580063 2.4137037380 -2051.8889170311 3.0514509573 888.1189305028
0.7107976664 2.5917268307 -2008.3390184945 3.2011664914 931.6692637069
0.8854785179 3.1101113265 -1908.3405254789 3.5449424246 1031.6692635701
0.8960895468 3.1457317556 -1902.3958581911 3.5653791627 1037.6140470477
0.9108218455 3.1964963328 -1894.0907773114 3.5939306166 1045.9192961447
0.9288456051 3.2599525702 -1883.9151639973 3.6289126755 1056.0951232978
0.9325669223 3.2732217021 -1881.8179976798 3.6361223877 1058.1923348959
1.0793849179 3.8405966773 -1802.1917598471 3.9098658045 1137.8207348517
1.1150417432 3.9975975884 -1782.4210379232 3.9778350890 1157.5921123812
1.2627376494 4.7198249613 -1700.0000000000 4.2611903506 1240.0164528629
1.3002895108 4.9171960118 -1679.3487214007 4.3321879000 1260.6687089414
1.3198616124 5.0184280370 -1669.1167261270 4.3673648607 1270.9012237319
1.3817584582 5.3384769057 -1637.9151418075 4.4746343944 1302.1045114012
1.4865735453 5.8739985634 -1589.3728615340 4.6415218718 1350.6498605145
1.5428789046 6.1942074939 -1561.6283099825 4.7369077017 1378.3963173621
1.5535200882 6.2548016177 -1556.4709246946 4.7546388521 1383.5540695814
1.6000795583 6.5263314599 -1533.8087351886 4.8325519445 1406.2179337801
1.6248569815 6.6729317973 -1521.6119452721 4.8744847976 1418.4156299182
1.6708414748 6.9377968478 -1500.0000000000 4.9487874142 1440.0292472897
1.6723260450 6.9476482614 -1499.2139023410 4.9514900535 1440.8154080772
1.8604273409 8.2800212265 -1399.2229665456 5.2952669857 1540.8154079404
2.0467825474 9.7005067538 -1303.4502879598 5.6245482762 1636.5988108114
2.2369232468 11.3315763949 -1203.4637823735 5.9683253798 1736.5988106746
2.4226471147 13.1187429167 -1103.4799367609 6.3121025456 1836.5988105378
2.6079847034 15.0588134136 -1003.4989404794 6.6558797762 1936.5988104010
2.6955229155 16.0395339925 -955.9087755244 6.8195189734 1984.1991610968
2.7994534462 17.2363088596 -900.0000000000 7.0117650439 2040.1208425961
2.9129475600 18.5942009537 -839.2582762400 7.2206338981 2100.8778517824
2.9271324495 18.7855413469 -830.9808876519 7.2490973475 2109.1574637685
3.1504039773 21.9005640913 -700.8370371661 7.6966316429 2239.3388080992
3.1514065153 21.9213265969 -700.0000000000 7.6995100790 2240.1761033360
3.2406704681 23.8103194614 -625.0689764911 7.9571884361 2315.1309912382
3.3512538827 26.2725160710 -532.2904957834 8.2762529991 2407.9422120352
3.3830746413 26.9806652570 -506.5058917872 8.3649283095 2433.7365583275
3.3894512946 27.1225088168 -501.3853848006 8.3825382583 2438.8590335176
3.4354105119 28.1680537231 -464.1366013660 8.5106419886 2476.1225167853
3.5606691400 31.0803409455 -364.1791067286 8.8544202110 2576.1225166485
3.5881280518 31.7269689598 -342.7234444691 8.9282136720 2597.5879383631
3.7179660138 34.8352422663 -242.7718580889 9.2719919882 2697.5879382263
3.7359422425 35.2837963200 -228.7684499406 9.3201574122 2711.5985400867
3.8496139469 38.1526812325 -141.4183144620 9.6206105541 2798.9958560349
3.9040016217 39.5549041529 -100.0000000000 9.7630795284 2840.4379363808
3.9424962771 40.5592731690 -70.8163498634 9.8634661451 2869.6388901603
3.9553042980 40.8524557740 -62.3670428422 9.8925305741 2878.0932919469
3.9672871086 41.1369297821 -54.2088913567 9.9205936365 2886.2564105308
3.9716753521 41.2438131696 -51.1512043803 9.9311117448 2889.3159681740
4.0685361377 43.5885538437 14.9340327002 10.1584419484 2955.4428636979
4.0777806715 43.8115769846 21.1243209912 10.1797366804 2961.6371751228
4.1913566655 46.7041509117 99.7654478075 10.4502713892 3040.3315700391
4.1917126148 46.7130306721 100.0000000000 10.4510783091 3040.5662905279
4.2030860924 46.9942971158 107.4198702569 10.4766046207 3047.9914985970
4.2117468989 47.2074358214 113.0283500766 10.4958993425 3053.6040335881
4.3015319636 49.4465979533 171.1553680407 10.6958763422 3111.7742353323
4.3362218661 50.3305829395 193.6892187193 10.7734027026 3134.3254451637
4.4943166783 54.3462252341 293.6084233977 11.1171819269 3234.3254450269
4.5047060683 54.6056746177 299.9285881002 11.1389276738 3240.6509413579
4.5304664205 55.2544900423 315.6614814249 11.1930601503 3256.3972285004
4.6917517166 59.4671814019 415.5725671917 11.5368395136 3356.3972283636
4.8576082672 63.8447722809 515.4765562523 11.8806189270 3456.3972282268
4.8938629274 64.7944604347 536.6462862853 11.9534694183 3477.5882804904
4.9865012385 67.0853070130 587.0861816035 12.1270504979 3528.0802572991
5.1784538999 71.7458251138 686.9773251834 12.4708300649 3628.0802571622
5.2037593770 72.3649234032 700.0000000000 12.5156500168 3641.1176642300
